t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
4912059 0 145553 100.000000 0.000000 0.021983 100.000000 0.000000 -0.019154 100.000000 0.000000 0.021983 100.000000 0 0 145553 0 145553.000000 0.000000 0.021983 100.000000
4913059 0 145544 100.000000 0.000000 0.021051 100.000000 0.000000 -0.009577 100.000000 0.000000 0.021051 100.000000 0 0 291062 3199 291079.562500 0.000000 0.043034 100.000000
4914059 0 145539 100.000000 0.000000 0.019718 100.000000 0.000000 -0.004788 100.000000 0.000000 0.019718 100.000000 0 0 436466 9460 436568.500000 0.000000 0.062752 100.000000
4915059 0 145508 100.000000 0.000000 0.021317 100.000000 0.000000 -0.031125 100.000000 0.000000 0.021317 100.000000 0 0 581687 18585 581983.812500 0.000000 0.084069 100.000000
4916059 0 145446 100.000000 0.000000 0.022116 100.000000 0.000000 -0.062249 100.000000 0.000000 0.022116 100.000000 0 0 726619 30798 727271.375000 0.000000 0.106185 100.000000
4917059 0 145470 100.000000 0.000000 0.023582 100.000000 0.000000 0.023942 100.000000 0.000000 0.023582 100.000000 0 0 871269 46216 872493.875000 0.000000 0.129767 100.000000
4918059 0 145470 100.000000 0.000000 0.021717 100.000000 0.000000 0.000000 0.000000 0.000000 0.021717 100.000000 0 0 1015515 65040 1017595.625000 0.000000 0.151484 100.000000
4919059 0 145436 100.000000 0.000000 0.022116 100.000000 0.000000 -0.033519 100.000000 0.000000 0.022116 100.000000 0 0 1159286 86987 1162545.000000 0.000000 0.173600 100.000000
4920059 0 145431 100.000000 0.000000 0.020118 100.000000 0.000000 -0.004788 100.000000 0.000000 0.020118 100.000000 0 0 1302531 112107 1307346.500000 0.000000 0.193718 100.000000
4921059 0 145426 100.000000 0.000000 0.020651 100.000000 0.000000 -0.004788 100.000000 0.000000 0.020651 100.000000 0 0 1445237 140103 1452012.000000 0.000000 0.214369 100.000000
4922059 0 145434 100.000000 0.000000 0.019585 100.000000 0.000000 0.007183 100.000000 0.000000 0.019585 100.000000 0 0 1587342 171041 1596530.500000 0.000000 0.233954 100.000000
4923059 0 145391 100.000000 0.000000 0.022250 100.000000 0.000000 -0.043096 100.000000 0.000000 0.022250 100.000000 0 0 1728772 204746 1740854.250000 0.000000 0.256204 100.000000
4924059 0 145359 100.000000 0.000000 0.023049 100.000000 0.000000 -0.031125 100.000000 0.000000 0.023049 100.000000 0 0 1869387 241582 1884932.250000 0.000000 0.279253 100.000000
4925059 0 145288 100.000000 0.000000 0.024248 100.000000 0.000000 -0.071826 100.000000 0.000000 0.024248 100.000000 0 0 2009046 281629 2028689.375000 0.000000 0.303501 100.000000
4926059 0 145237 100.000000 0.000000 0.020917 100.000000 0.000000 -0.050278 100.000000 0.000000 0.020917 100.000000 0 0 2147645 325035 2172102.000000 0.000000 0.324418 100.000000
4927059 0 145211 100.000000 0.000000 0.021317 100.000000 0.000000 -0.026336 100.000000 0.000000 0.021317 100.000000 0 0 2285281 371322 2315251.500000 0.000000 0.345735 100.000000
4928059 0 145218 100.000000 0.000000 0.022649 100.000000 0.000000 0.007183 100.000000 0.000000 0.022649 100.000000 0 0 2421906 420535 2458145.250000 0.000000 0.368384 100.000000
4929059 0 145180 100.000000 0.000000 0.023182 100.000000 0.000000 -0.038307 100.000000 0.000000 0.023182 100.000000 0 0 2557346 472816 2600687.000000 0.000000 0.391567 100.000000
4930059 0 145115 100.000000 0.000000 0.021983 100.000000 0.000000 -0.064643 100.000000 0.000000 0.021983 100.000000 0 0 2691478 528197 2742817.000000 0.000000 0.413550 100.000000
4931059 0 145098 100.000000 0.000000 0.021583 100.000000 0.000000 -0.016759 100.000000 0.000000 0.021583 100.000000 0 0 2824345 586507 2884599.750000 0.000000 0.435133 100.000000
4932059 0 145089 100.000000 0.000000 0.019052 100.000000 0.000000 -0.009577 100.000000 0.000000 0.019052 100.000000 0 0 2955914 647666 3026036.750000 0.000000 0.454185 100.000000
4933059 0 145067 100.000000 0.000000 0.023315 100.000000 0.000000 -0.021548 100.000000 0.000000 0.023315 100.000000 0 0 3086274 711311 3167183.250000 0.000000 0.477501 100.000000
4934059 0 145091 100.000000 0.000000 0.022516 100.000000 0.000000 0.023942 100.000000 0.000000 0.022516 100.000000 0 0 3215136 777989 3307924.750000 0.000000 0.500017 100.000000
4935059 0 145086 100.000000 0.000000 0.021850 100.000000 0.000000 -0.004788 100.000000 0.000000 0.021850 100.000000 0 0 3342460 847549 3448243.000000 0.000000 0.521867 100.000000
4936059 0 145075 100.000000 0.000000 0.021317 100.000000 0.000000 -0.011971 100.000000 0.000000 0.021317 100.000000 0 0 3468224 919869 3588138.250000 0.000000 0.543184 100.000000
4937059 0 145122 100.000000 0.000000 0.024381 100.000000 0.000000 0.047884 100.000000 0.000000 0.024381 100.000000 0 0 3592459 994878 3727672.750000 0.000000 0.567565 100.000000
4938059 0 145108 100.000000 0.000000 0.023715 100.000000 0.000000 -0.014365 100.000000 0.000000 0.023715 100.000000 0 0 3714816 1072885 3866644.500000 0.000000 0.591280 100.000000
4939059 0 145113 100.000000 0.000000 0.023582 100.000000 0.000000 0.004788 100.000000 0.000000 0.023582 100.000000 0 0 3835293 1153774 4005080.250000 0.000000 0.614862 100.000000
4940059 0 145120 100.000000 0.000000 0.022383 100.000000 0.000000 0.007183 100.000000 0.000000 0.022383 100.000000 0 0 3953835 1237486 4142968.000000 0.000000 0.637245 100.000000
4941059 0 145070 100.000000 0.000000 0.019851 100.000000 0.000000 -0.050278 100.000000 0.000000 0.019851 100.000000 0 0 4070433 1323800 4280288.500000 0.000000 0.657097 100.000000
4942059 0 145182 100.000000 0.000000 0.022649 100.000000 0.000000 0.112527 100.000000 0.000000 0.022649 100.000000 0 0 4185384 1412480 4417300.000000 0.000000 0.679746 100.000000
4943059 0 145170 100.000000 0.000000 0.009859 100.000000 0.000000 -0.011971 100.000000 0.000000 0.009859 100.000000 0 0 4298288 1503733 4553734.000000 0.000000 0.689605 100.000000
4944059 0 144981 100.000000 0.000000 -0.045165 100.000000 0.000000 -0.189142 100.000000 0.000000 -0.045165 100.000000 0 0 4410141 1595975 4690040.500000 0.000000 0.644439 100.000000
4945059 8 144723 1808931.875000 -0.040000 -0.309629 674.073547 0.008000 -0.258574 3332.171631 -0.040000 -0.309629 674.073547 8 0 4525838 1682917 4828597.000000 -0.040000 0.334810 937.025146
4946059 20 145084 725320.437500 -0.100000 -0.399427 299.427277 0.012000 0.361524 2912.703857 -0.100000 -0.399427 299.427277 28 -1 4662866 1730590 4973630.500000 -0.140000 -0.064617 53.844845
4947059 31 144347 465534.437500 -0.083852 -0.175466 109.255089 0.011000 -0.737414 6803.764160 -0.083852 -0.175466 109.255089 59 -5 4806911 1721269 5105743.000000 -0.223852 -0.240083 7.250445
4948059 34 144373 424526.468750 -0.025000 -0.023049 7.803984 0.003000 0.026336 777.872925 -0.025000 -0.023049 7.803984 92 -13 4947143 1686940 5226770.000000 -0.248852 -0.263132 5.738061
4949059 29 144775 499124.906250 -0.015000 -0.045032 200.214386 -0.005000 0.402226 8144.512695 -0.015000 -0.045032 200.214386 120 -20 5086935 1649283 5347512.500000 -0.263852 -0.308164 16.794044
4950059 23 145082 630689.937500 -0.033222 -0.122706 269.349060 -0.006000 0.306458 5207.630859 -0.033222 -0.122706 269.349060 142 -26 5225182 1605278 5466081.500000 -0.297075 -0.430870 45.037575
4951059 12 145036 1208534.875000 -0.049565 -0.110449 122.835098 -0.011000 -0.045490 313.544067 -0.049565 -0.110449 122.835098 153 -30 5356962 1544702 5575087.500000 -0.346640 -0.541319 56.161655
4952059 6 143944 2398974.000000 -0.030000 -0.092596 208.652374 -0.006000 -1.091756 18095.931641 -0.030000 -0.092596 208.652374 159 -32 5480327 1470532 5674046.000000 -0.376640 -0.633914 68.307785
4953059 3 143535 4784401.000000 -0.025000 -0.220764 783.056580 -0.003000 -0.409409 13546.950195 -0.025000 -0.220764 783.056580 162 -33 5595975 1385516 5764795.500000 -0.401640 -0.854678 112.797188
4954059 -4 143126 3578240.500000 -0.086667 -0.573694 561.954285 -0.007000 -0.409409 5748.692871 -0.086667 -0.573694 561.954285 158 -31 5689931 1277548 5831443.000000 -0.488307 -1.428372 192.515442
