t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
4912059 0 0 1 0 8 0 197 0 -472 0 0 0 -165
4913059 0 0 1 0 8 0 196 0 -456 0 0 0 -158
4914059 0 0 1 0 7 0 198 0 -448 0 0 0 -148
4915059 0 0 1 0 5 0 197 0 -492 0 0 0 -160
4916059 0 0 1 0 6 0 196 0 -544 0 0 0 -166
4917059 0 0 1 0 8 0 197 0 -400 0 0 0 -177
4918059 0 0 1 0 5 0 197 0 -440 0 0 0 -163
4919059 0 0 1 0 7 0 197 0 -496 0 0 0 -166
4920059 0 0 1 0 6 0 197 0 -448 0 0 0 -151
4921059 0 0 1 0 8 0 196 0 -448 0 0 0 -155
4922059 0 0 1 0 5 0 197 0 -428 0 0 0 -147
4923059 0 0 1 0 8 0 196 0 -512 0 0 0 -167
4924059 0 0 1 0 6 0 195 0 -492 0 0 0 -173
4925059 0 0 1 0 10 0 196 0 -560 0 0 0 -182
4926059 0 0 1 0 6 0 196 0 -524 0 0 0 -157
4927059 0 0 1 0 8 0 196 0 -484 0 0 0 -160
4928059 0 0 1 0 5 0 196 0 -428 0 0 0 -170
4929059 0 0 1 0 8 0 195 0 -504 0 0 0 -174
4930059 0 0 1 0 8 0 196 0 -548 0 0 0 -165
4931059 0 0 1 0 8 0 196 0 -468 0 0 0 -162
4932059 0 0 1 0 7 0 197 0 -456 0 0 0 -143
4933059 0 0 1 0 6 0 196 0 -476 0 0 0 -175
4934059 0 0 1 0 4 0 196 0 -400 0 0 0 -169
4935059 0 0 1 0 8 0 196 0 -448 0 0 0 -164
4936059 0 0 1 0 5 0 196 0 -460 0 0 0 -160
4937059 0 0 1 0 6 0 197 0 -360 0 0 0 -183
4938059 0 0 1 0 6 0 197 0 -464 0 0 0 -178
4939059 0 0 1 0 8 0 196 0 -432 0 0 0 -177
4940059 0 0 1 0 6 0 197 0 -428 0 0 0 -168
4941059 0 0 1 0 7 0 197 0 -524 0 0 0 -149
4942059 0 0 1 0 6 0 196 0 -252 0 0 0 -170
4943059 0 0 1 0 6 0 197 0 -460 0 0 0 -74
4944059 0 0 1 0 14 0 196 0 -756 0 0 0 339
