t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
131358591 0 -15684 100.000000 0.000000 0.019319 100.000000 0.000000 -0.088585 Infinity 0.000000 0.019319 100.000000 0 0 -15684 0 15684.000000 0.000000 0.019319 100.000000
131359591 0 -15780 100.000000 0.000000 0.019185 100.000000 0.000000 -0.095768 Infinity 0.000000 0.019185 100.000000 0 0 -31461 -305 31462.478516 0.000000 0.038504 100.000000
131360591 0 -15888 100.000000 0.000000 0.017986 100.000000 0.000000 -0.107739 Infinity 0.000000 0.017986 100.000000 0 0 -47337 -917 47345.882813 0.000000 0.056490 100.000000
131361591 0 -15912 100.000000 0.000000 0.015855 100.000000 0.000000 -0.023942 Infinity 0.000000 0.015855 100.000000 0 0 -63223 -1815 63249.046875 0.000000 0.072345 100.000000
131362591 0 -15977 100.000000 0.000000 0.021184 100.000000 0.000000 -0.064643 Infinity 0.000000 0.021184 100.000000 0 0 -79158 -2970 79213.695313 0.000000 0.093528 100.000000
131363591 0 -16046 100.000000 0.000000 0.020518 100.000000 0.000000 -0.069432 Infinity 0.000000 0.020518 100.000000 0 0 -95134 -4469 95238.906250 0.000000 0.114046 100.000000
131364591 0 -16175 100.000000 0.000000 0.021450 100.000000 0.000000 -0.129287 Infinity 0.000000 0.021450 100.000000 0 0 -111204 -6310 111382.882813 0.000000 0.135496 100.000000
131365591 0 -16300 100.000000 0.000000 0.019718 100.000000 0.000000 -0.124498 Infinity 0.000000 0.019718 100.000000 0 0 -127354 -8512 127638.140625 0.000000 0.155214 100.000000
131366591 0 -16302 100.000000 0.000000 0.018919 100.000000 0.000000 -0.002394 Infinity 0.000000 0.018919 100.000000 0 0 -143460 -11032 143883.546875 0.000000 0.174133 100.000000
131367591 0 -16381 100.000000 0.000000 0.017320 100.000000 0.000000 -0.079009 Infinity 0.000000 0.017320 100.000000 0 0 -159593 -13870 160194.578125 0.000000 0.191453 100.000000
131368591 0 -16367 100.000000 0.000000 0.020251 100.000000 0.000000 0.014365 Infinity 0.000000 0.020251 100.000000 0 0 -175661 -16984 176480.140625 0.000000 0.211704 100.000000
131369591 0 -16475 100.000000 0.000000 0.018652 100.000000 0.000000 -0.107739 Infinity 0.000000 0.018652 100.000000 0 0 -191768 -20446 192854.875000 0.000000 0.230357 100.000000
131370591 0 -16498 100.000000 0.000000 0.019052 100.000000 0.000000 -0.023942 Infinity 0.000000 0.019052 100.000000 0 0 -207831 -24213 209236.687500 0.000000 0.249409 100.000000
131371591 0 -16563 100.000000 0.000000 0.017587 100.000000 0.000000 -0.064643 Infinity 0.000000 0.017587 100.000000 0 0 -223882 -28301 225663.687500 0.000000 0.266995 100.000000
131372591 0 -16621 100.000000 0.000000 0.018519 100.000000 0.000000 -0.057461 Infinity 0.000000 0.018519 100.000000 0 0 -239914 -32686 242130.343750 0.000000 0.285515 100.000000
131373591 0 -16695 100.000000 0.000000 0.016920 100.000000 0.000000 -0.074220 Infinity 0.000000 0.016920 100.000000 0 0 -255933 -37388 258649.500000 0.000000 0.302435 100.000000
131374591 0 -16788 100.000000 0.000000 0.021450 100.000000 0.000000 -0.093374 Infinity 0.000000 0.021450 100.000000 0 0 -271959 -42388 275242.531250 0.000000 0.323885 100.000000
131375591 0 -16882 100.000000 0.000000 0.018119 100.000000 0.000000 -0.093374 Infinity 0.000000 0.018119 100.000000 0 0 -287963 -47761 291896.906250 0.000000 0.342005 100.000000
131376591 0 -16889 100.000000 0.000000 0.017453 100.000000 0.000000 -0.007183 Infinity 0.000000 0.017453 100.000000 0 0 -303874 -53425 308534.656250 0.000000 0.359458 100.000000
131377591 0 -17025 100.000000 0.000000 0.016654 100.000000 0.000000 -0.136469 Infinity 0.000000 0.016654 100.000000 0 0 -319811 -59414 325283.093750 0.000000 0.376112 100.000000
131378591 0 -17114 100.000000 0.000000 0.021051 100.000000 0.000000 -0.088585 Infinity 0.000000 0.021051 100.000000 0 0 -335729 -65700 342097.125000 0.000000 0.397162 100.000000
131379591 0 -17186 100.000000 0.000000 0.018119 100.000000 0.000000 -0.071826 Infinity 0.000000 0.018119 100.000000 0 0 -351577 -72347 358943.562500 0.000000 0.415282 100.000000
131380591 0 -17262 100.000000 0.000000 0.017187 100.000000 0.000000 -0.076614 Infinity 0.000000 0.017187 100.000000 0 0 -367372 -79311 375835.625000 0.000000 0.432469 100.000000
131381591 0 -17332 100.000000 0.000000 0.018253 100.000000 0.000000 -0.069432 Infinity 0.000000 0.018253 100.000000 0 0 -383108 -86575 392768.343750 0.000000 0.450721 100.000000
