t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
3250069 0 0 1341 3325 3325 1232 1110 0.000000 -0.162806 0.000000 0.000000 0.000000 -0.026646
3251097 0 0 1285 3258 3192 1181 1133 0.000000 -0.191536 0.000000 0.000000 0.000000 -0.018386
3251354 0 0 1285 3258 3258 1181 1087 0.000000 -0.155623 0.000000 0.000000 0.000000 -0.024648
3252125 0 0 1258 3258 3258 1181 1087 0.000000 -0.172383 0.000000 0.000000 0.000000 -0.027179
3252382 0 0 1312 3325 3325 1206 1133 0.000000 -0.136469 0.000000 0.000000 0.000000 -0.028511
3253410 0 0 1312 3325 3325 1206 1110 0.000000 -0.158017 0.000000 0.000000 0.000000 -0.020917
3253667 0 0 1312 3325 3325 1181 1087 0.000000 -0.143652 0.000000 0.000000 0.000000 -0.017986
3254438 0 0 1341 3325 3325 1206 1087 0.000000 -0.143652 0.000000 0.000000 0.000000 -0.019052
3254695 0 0 1285 3325 3258 1232 1087 0.000000 -0.150835 0.000000 0.000000 0.000000 -0.025181
3255466 0 0 1312 3325 3325 1206 1087 0.000000 -0.134075 0.000000 0.000000 0.000000 -0.023449
3255723 0 0 1285 3258 3258 1181 1065 0.000000 -0.102951 0.000000 0.000000 0.000000 -0.017587
3256494 0 0 1285 3325 3325 1181 1087 0.000000 -0.193930 0.000000 0.000000 0.000000 -0.022916
3256751 0 0 1285 3325 3325 1206 1133 0.000000 -0.105345 0.000000 0.000000 0.000000 -0.026113
3257522 0 0 1312 3325 3325 1181 1110 0.000000 -0.150835 0.000000 0.000000 0.000000 -0.015322
3257779 0 0 1285 3325 3325 1206 1157 0.000000 -0.153229 0.000000 0.000000 0.000000 -0.019718
3258550 0 0 1312 3325 3325 1206 1110 0.000000 -0.131681 0.000000 0.000000 0.000000 -0.024248
3258807 0 0 1285 3258 3258 1157 1157 0.000000 -0.153229 0.000000 0.000000 0.000000 -0.031309
3260606 0 0 1285 3325 3325 1181 1157 0.000000 -0.114922 0.000000 0.000000 0.000000 -0.023315
3260863 0 0 1341 3325 3325 1206 1181 0.000000 -0.169988 0.000000 0.000000 0.000000 -0.026113
3261120 0 0 1285 3325 3325 1181 1087 0.000000 -0.134075 0.000000 0.000000 0.000000 -0.021850
3261891 0 0 1285 3325 3258 1206 1133 0.000000 -0.167594 0.000000 0.000000 0.000000 -0.017054
3262148 0 0 1285 3258 3258 1181 1087 0.000000 -0.189142 0.000000 0.000000 0.000000 -0.015721
3262919 0 0 1312 3325 3325 1206 1157 0.000000 -0.158017 0.000000 0.000000 0.000000 -0.021317
3263176 0 0 1312 3325 3258 1133 1157 0.000000 -0.129287 0.000000 0.000000 0.000000 -0.029711
3263947 0 0 1312 3325 3325 1206 1157 0.000000 -0.160412 0.000000 0.000000 0.000000 -0.026113
3264204 0 0 1312 3325 3325 1181 1110 0.000000 -0.177171 0.000000 0.000000 0.000000 -0.022916
3265232 0 0 1341 3325 3325 1206 1110 0.000000 -0.174777 0.000000 0.000000 0.000000 -0.019052
3265489 0 0 1285 3325 3325 1181 1087 0.000000 -0.165200 0.000000 0.000000 0.000000 -0.021051
3266260 0 0 1285 3325 3325 1206 1133 0.000000 -0.160412 0.000000 0.000000 0.000000 -0.027446
3267288 0 0 1285 3258 3258 1206 1110 0.000000 -0.131681 0.000000 0.000000 0.000000 -0.024515
3269087 0 0 1312 3258 3258 1181 1087 0.000000 -0.129287 0.000000 0.000000 0.000000 -0.023848
3270372 71 74 1312 3325 3325 1181 1157 0.000000 -0.021548 0.000000 0.000000 0.000000 0.004930
3271400 0 0 1285 3325 3325 1157 1133 0.000000 0.193930 0.000000 0.000000 0.000000 -0.015188
3272685 0 0 1258 3325 3325 1157 791 0.000000 -0.146046 0.000000 0.000000 0.000000 -0.022383
3273456 0 0 1232 3325 3325 1157 806 0.000000 -0.086191 0.000000 0.000000 0.000000 -0.017853
3273713 0 0 1232 3325 3325 1157 822 0.000000 -0.150835 0.000000 0.000000 0.000000 -0.028245
3274741 0 0 1232 3325 3325 1157 777 0.000000 -0.191536 0.000000 0.000000 0.000000 -0.020118
3276026 106 95 1232 3325 3325 1133 838 0.000000 0.651223 0.000000 0.000000 0.000000 -0.038237
3277054 0 0 1258 3258 3325 1087 838 0.000000 -0.143652 0.000000 0.000000 0.000000 -0.030510
3277825 27 18 1258 3258 3258 1065 838 0.000000 -0.519542 0.000000 0.000000 0.000000 -0.061553
3278082 74 65 1232 3258 3325 1087 854 0.000000 0.308852 0.000000 0.000000 0.000000 -0.035839
3278853 80 77 1312 3325 3325 1043 854 0.000000 -1.015141 0.000000 0.000000 0.000000 -0.041435
3279110 74 71 1232 3258 3192 1022 838 0.000000 -0.007183 0.000000 0.000000 0.000000 0.003730
3279881 68 68 1285 3325 3325 1065 791 0.000000 -0.440533 0.000000 0.000000 0.000000 -0.014789
3280138 74 77 1312 3325 3325 1065 762 0.000000 0.143652 0.000000 0.000000 0.000000 -0.010525
3282194 24 74 1312 3325 3325 1022 854 0.000000 -0.553061 0.000000 0.000000 0.000000 -0.128435
3282451 82 80 1341 3325 3064 962 854 0.000000 -0.112527 0.000000 0.000000 0.000000 -0.180262
3283222 91 68 1341 3325 3325 871 906 0.000000 -1.268927 0.000000 0.000000 0.000000 -0.057956
3283479 74 71 1369 3325 3325 854 854 0.000000 -0.311246 0.000000 0.000000 0.000000 -0.019851
3284507 77 74 1460 3325 3325 822 838 0.000000 -0.469264 0.000000 0.000000 0.000000 -0.045832
3284764 74 71 1369 3325 3325 777 888 0.000000 -0.423774 0.000000 0.000000 0.000000 -0.011991
3286049 77 80 1460 3325 3325 749 806 0.000000 0.648829 0.000000 0.000000 0.000000 0.013590
3287077 29 71 1491 3325 3325 762 697 0.000000 -0.553061 0.000000 0.000000 0.000000 0.140692
3287848 35 77 1491 3325 3258 871 806 0.000000 -0.471658 0.000000 0.000000 0.000000 0.134697
3288105 56 74 1491 3258 3192 888 735 0.000000 -0.232238 0.000000 0.000000 0.000000 0.021317
3288876 74 74 1556 3325 3325 888 735 0.000000 -0.775721 0.000000 0.000000 0.000000 -0.027979
3289133 71 68 1556 3325 3325 906 722 0.000000 -0.318429 0.000000 0.000000 0.000000 -0.032908
3289904 68 71 1556 3325 3325 906 749 0.000000 -0.557849 0.000000 0.000000 0.000000 0.007727
3291189 85 71 1491 3325 3325 888 777 0.000000 -0.296881 0.000000 0.000000 0.000000 -0.074876
3292217 91 74 1399 3258 924 791 540 0.000000 -0.471658 0.000000 0.000000 0.000000 -0.144956
3292474 68 77 1460 3325 3325 806 572 0.000000 -0.172383 0.000000 0.000000 0.000000 -0.118176
3293245 91 71 1460 3258 3001 735 619 0.000000 -0.502782 0.000000 0.000000 0.000000 -0.077940
3294530 65 71 1524 3325 3325 697 619 0.000000 -0.931344 0.000000 0.000000 0.000000 -0.001332
