t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
274407385 0 0 3325 3325 1970 3325 403 -0.418985 -0.167594 10.807426 0.013456 -0.049562 -0.019319
274408385 0 0 3325 3325 2012 3325 407 -0.428562 -0.215478 10.934319 0.013190 -0.051427 -0.020518
274409385 0 0 3325 3325 1970 3325 403 -0.450110 -0.165200 10.905588 0.006928 -0.043966 -0.021717
274410385 0 0 3325 3325 1970 3325 400 -0.416591 -0.227449 10.879252 0.012923 -0.045565 -0.017720
274411385 0 0 3325 3325 2056 3325 396 -0.361524 -0.208296 10.838551 0.011191 -0.046098 -0.020384
274412385 0 0 3325 3325 2012 3325 403 -0.423774 -0.201113 10.874464 0.009992 -0.046364 -0.021717
274413385 0 0 3325 3325 2056 3325 407 -0.351948 -0.177171 10.759542 0.013723 -0.049296 -0.019452
274414385 0 0 3325 3325 2100 3325 403 -0.390255 -0.172383 10.874464 0.011858 -0.049562 -0.019585
274415385 0 0 3325 3325 2056 3325 403 -0.438139 -0.181959 10.891223 0.013456 -0.048763 -0.020651
274416385 0 0 3325 3325 2012 3325 403 -0.387861 -0.220267 10.869676 0.012257 -0.048496 -0.020518
274417385 0 0 3325 3325 2056 3325 396 -0.402226 -0.186748 10.872069 0.016654 -0.051294 -0.018253
274418385 0 0 3325 3325 2056 3325 407 -0.428562 -0.263362 10.864887 0.015322 -0.047297 -0.019452
274419385 0 0 3325 3325 2056 3325 403 -0.385466 -0.169988 10.795455 0.009593 -0.050761 -0.021717
274420385 0 0 3325 3325 2056 3325 403 -0.397437 -0.220267 10.867281 0.007727 -0.045165 -0.021184
274421385 0 0 3325 3325 2012 3325 400 -0.373495 -0.174777 10.884041 0.013590 -0.053426 -0.021184
274422385 0 0 3325 3325 2056 3325 403 -0.395043 -0.210690 10.872069 0.012257 -0.049828 -0.022383
274423385 0 0 3325 3325 1970 3325 403 -0.399832 -0.227449 10.900800 0.015188 -0.049029 -0.020384
