t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
328672591 0 0 19 1 26 1 48 -656 -624 18260 108 -391 -130
328673591 0 0 13 1 25 1 49 -688 -556 18220 61 -365 -135
328674591 0 0 16 1 27 1 49 -744 -624 18256 97 -411 -144
328675591 0 0 16 1 27 1 49 -640 -548 18068 84 -370 -146
328676591 0 0 19 1 26 1 48 -604 -488 18236 53 -371 -144
328677591 0 0 16 1 26 1 48 -680 -568 18344 79 -393 -147
328678591 0 0 16 1 28 1 49 -568 -712 18208 65 -374 -138
328679591 0 0 9 1 27 1 49 -688 -624 18264 61 -355 -158
328680591 0 0 17 1 27 1 49 -624 -488 18144 113 -409 -168
328681591 0 0 14 1 26 1 48 -700 -636 18092 105 -386 -136
328682591 0 0 11 1 26 1 50 -684 -600 18200 59 -371 -145
328683591 0 0 9 1 26 1 50 -632 -632 18272 134 -394 -136
328684591 0 0 15 1 26 1 49 -624 -584 18220 86 -379 -130
328685591 0 0 17 1 26 1 48 -680 -560 18268 79 -394 -145
328686591 0 0 11 1 28 1 48 -592 -568 18084 63 -343 -167
328687591 0 0 16 1 26 1 48 -660 -524 18292 71 -371 -130
328688591 0 0 17 1 28 1 49 -608 -632 18092 96 -377 -148
328689591 0 0 19 1 26 1 48 -640 -564 18208 114 -390 -115
328690591 0 0 12 1 31 1 48 -664 -584 18248 127 -410 -147
328691591 0 0 11 1 26 1 48 -636 -588 18092 107 -388 -139
328692591 0 0 20 1 27 1 48 -636 -480 18276 93 -414 -138
328693591 0 0 8 1 26 1 49 -660 -560 18052 73 -365 -143
328694591 0 0 14 1 24 1 49 -680 -620 18232 119 -403 -148
328695591 0 0 19 1 27 1 49 -644 -604 18200 61 -376 -144
328696591 0 0 19 1 26 1 48 -544 -508 18136 84 -391 -138
328697591 0 0 17 1 25 1 49 -572 -596 17980 101 -408 -126
328698591 0 0 14 1 26 1 49 -640 -552 18264 79 -366 -154
328699591 0 0 14 1 26 1 47 -676 -520 18272 117 -376 -135
328700591 0 0 14 1 26 1 49 -688 -564 18176 105 -398 -134
328701591 0 0 8 1 26 1 49 -612 -576 18152 133 -395 -143
328702591 0 0 15 1 26 1 48 -572 -624 18284 122 -390 -145
328703591 0 0 14 1 26 1 48 -612 -608 18140 139 -384 -136
328704591 0 0 12 1 26 1 48 -672 -552 18196 124 -407 -138
328705591 0 0 11 1 28 1 49 -624 -576 18272 105 -400 -138
328706591 0 0 12 1 26 1 49 -668 -576 18312 118 -409 -164
328707591 0 0 16 1 26 1 49 -560 -580 18292 121 -402 -144
328708591 0 0 8 1 28 1 47 -572 -588 18192 125 -384 -137
328709591 0 0 14 1 25 1 50 -688 -608 18156 101 -372 -156
328710591 16 17 23 1 26 1 50 -276 24 19760 81 -636 171
328711591 61 66 18 1 26 1 43 -268 -1944 17584 -80 -483 78
328712591 65 73 23 1 26 1 45 -424 -608 19540 183 -275 155
328713591 66 70 25 1 27 1 46 -492 -40 16504 -83 -511 133
328714591 65 49 20 1 27 1 48 -1560 -1276 18932 215 -236 -1783
328715591 64 54 14 1 29 1 50 420 -2644 17992 308 -254 -221
328716591 65 67 28 1 30 1 61 -1152 160 18632 143 -409 1
328717591 65 65 9 1 30 1 49 -320 -1964 17836 158 -454 -1390
328718591 62 41 1 1 32 1 54 -1164 220 18828 -132 -476 -76
328719591 64 68 9 1 33 1 51 264 -1972 18024 85 -420 -24
328720591 63 68 6 1 33 1 46 -1272 -968 18124 248 -392 111
328721591 63 69 16 1 34 1 44 -1628 3092 18740 300 -552 284
328722591 63 69 15 1 37 1 52 -672 -1556 18020 -74 -187 70
328723591 62 68 19 1 38 1 43 728 -1088 18300 151 -48 5
328724591 61 67 31 1 40 1 44 -800 1208 17600 239 -228 235
328725591 60 67 28 1 43 1 41 -464 704 19076 -83 -460 39
328726591 65 67 34 1 46 1 40 524 -2676 18092 -51 -196 -61
328727591 63 68 33 1 49 1 44 -136 -592 18452 112 -353 27
328728591 63 69 40 1 52 1 46 -1160 876 17044 46 -411 141
328729591 64 55 34 1 56 1 48 -1032 -276 18988 -24 -369 -1658
328730591 62 54 28 1 59 1 50 -1064 -992 19408 -221 -368 4
328731591 63 62 28 1 64 1 49 656 -2448 17768 -376 -162 -1732
328732591 59 38 17 1 72 1 52 -1132 1908 18708 45 -387 -71
328733591 62 65 22 1 81 1 52 -608 -288 17392 -8 -286 -91
328734591 62 66 17 1 91 1 68 -404 -768 18524 -8 -395 55
328735591 62 52 9 1 109 1 53 -248 -1368 17536 142 -438 -2138
328736591 57 27 72 1 123 1 57 -1336 -908 18072 -51 -423 -122
328737591 61 64 97 1 146 1 61 296 20 18428 30 -187 -50
328738591 63 66 124 1 175 1 73 -160 -692 17732 2 -464 45
328739591 61 66 154 1 200 1 104 1160 -776 19112 239 -373 134
328740591 63 66 199 1 202 1 157 -1368 -1028 17116 142 -277 14
328741591 33 35 171 1 147 1 193 -548 -136 18100 -73 -410 -158
328742591 0 1 172 1 147 1 192 -544 -532 18120 106 -373 -129
328743591 0 0 171 1 147 1 193 -372 -560 18244 103 -370 -147
328744591 0 0 172 1 147 1 193 -488 -528 18208 84 -410 -137
328745591 0 0 171 1 146 1 193 -532 -544 18200 116 -403 -126
328746591 0 0 171 1 146 1 194 -428 -496 18268 116 -398 -119
328747591 0 1 172 1 146 1 192 -540 -492 18228 90 -382 -149
328748591 0 0 172 1 145 1 193 -472 -564 18216 69 -391 -163
328749591 0 0 172 1 146 1 193 -496 -456 18360 72 -350 -156
328750591 0 0 172 1 146 1 193 -468 -544 18132 81 -375 -154
328751591 0 0 171 1 147 1 192 -528 -564 18212 45 -389 -134
328752591 0 0 172 1 148 1 194 -500 -576 18364 84 -407 -147
328753591 0 0 171 1 147 1 195 -464 -544 18100 135 -407 -128
328754591 0 0 172 1 147 1 189 -488 -544 18344 86 -351 -161
328755591 0 0 171 1 146 1 193 -396 -536 18348 93 -396 -129
328756591 0 0 172 1 146 1 193 -504 -524 18264 100 -388 -130
328757591 0 0 172 1 146 1 193 -528 -568 18192 78 -378 -136
328758591 0 0 171 1 147 1 192 -500 -484 18236 90 -369 -142
328759591 0 0 172 1 145 1 193 -432 -508 18168 98 -358 -146
328760591 0 0 171 1 147 1 192 -496 -600 18124 105 -399 -134
328761591 0 0 171 1 146 1 192 -480 -488 18156 87 -386 -126
328762591 0 0 171 1 146 1 192 -512 -476 18172 100 -410 -130
328763591 0 0 172 1 148 1 193 -468 -552 18260 79 -357 -151
328764591 -26 -28 200 1 190 1 149 -712 -4 19016 253 -318 -436
328765591 -64 -73 160 1 196 1 89 -1172 -672 18936 192 -376 -719
328766591 -65 -77 130 1 165 1 81 -576 796 17324 20 -618 -533
328767591 -64 -42 90 1 149 1 45 -1056 -1480 19292 -32 -459 708
328768591 -65 -63 60 1 124 1 65 272 -636 17464 100 -284 -507
328769591 -64 -65 23 1 105 1 54 -928 -388 19256 244 -341 1396
328770591 -62 -55 32 1 92 1 52 -1604 -492 17564 145 -497 -538
328771591 -63 -77 40 1 78 1 53 -412 -900 18428 -65 -413 -763
328772591 -63 -37 17 1 72 1 52 -1588 -616 19276 56 -323 793
328773591 -60 -65 23 1 64 1 50 -392 -124 17580 207 -309 -805
328774591 -61 -77 11 1 59 1 49 -1596 808 18768 56 -440 -712
328775591 -61 -76 3 1 54 1 48 -308 -1228 18508 96 -221 -873
328776591 -61 -46 19 1 51 1 48 -1144 -1340 18828 83 -373 -338
328777591 -64 -72 13 1 48 1 45 -124 -340 17996 143 -216 -829
328778591 -64 -58 29 1 44 1 44 -2512 1144 18500 -46 -428 1316
328779591 -63 -60 23 1 41 1 41 76 -1092 18128 82 -193 -817
328780591 -66 -79 22 1 38 1 49 -180 -1624 18516 273 -290 -774
328781591 -67 -78 12 1 37 1 43 -756 -728 18060 388 -263 -763
328782591 -67 -51 23 1 35 1 40 -1564 -232 17168 -49 -398 1637
328783591 -64 -40 49 1 33 1 38 -432 -1204 19956 81 -43 -276
328784591 -67 -55 50 1 33 1 40 -160 -1344 17124 -28 -490 1337
328785591 -64 -48 58 1 32 1 30 -1512 560 18672 289 -285 -654
328786591 -65 -44 62 1 31 1 41 -552 -1512 17192 74 -364 179
328787591 -65 -59 64 1 29 1 30 -268 -492 18968 -75 -380 1017
328788591 -62 -52 64 1 29 1 30 -748 -584 17504 201 -268 -491
328789591 -63 -47 74 1 29 1 31 -1104 192 18384 226 -245 1273
328790591 -60 -47 68 1 27 1 35 320 -396 17444 32 -395 -590
328791591 -62 -74 61 1 26 1 26 -200 -1380 19812 64 -480 -705
328792591 -63 -76 55 1 26 1 43 -964 -756 17548 199 -445 -700
328793591 -50 -60 54 1 26 1 39 -788 -1768 18732 18 -246 -310
328794591 -5 -6 54 1 25 1 38 -1212 132 17296 3 -466 -827
328795591 -44 -56 45 1 26 1 35 340 -840 16672 202 -188 -355
328796591 -1 -1 40 1 25 1 37 -636 -672 18304 66 -397 -139
328797591 -27 -40 31 1 26 1 42 -2140 1156 16084 575 -536 -2619
328798591 -1 -5 25 1 26 1 44 -692 -616 18056 77 -399 -131
328799591 0 -1 20 1 26 1 43 -592 -672 18160 79 -371 -147
328800591 -1 0 25 1 25 1 44 -664 -584 18200 68 -377 -140
328801591 0 0 26 1 26 1 44 -720 -600 18156 75 -398 -149
328802591 0 0 25 1 28 1 45 -520 -620 18236 110 -373 -165
328803591 0 0 22 1 26 1 44 -656 -600 18304 59 -379 -128
328804591 0 0 29 1 24 1 44 -664 -560 18216 60 -375 -163
328805591 0 0 26 1 26 1 44 -632 -520 18108 76 -390 -138
328806591 0 0 26 1 27 1 44 -656 -704 18252 118 -370 -134
