t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
328672591 0 -202320 100.000000 0.000000 0.017320 100.000000 0.000000 -0.373495 100.000000 0.000000 0.017320 100.000000 0 0 -404227 -3935 404246.156250 0.000000 0.036772 100.000000
328673591 0 -202652 100.000000 0.000000 0.017986 100.000000 0.000000 -0.332794 100.000000 0.000000 0.017986 100.000000 0 0 -606742 -11385 606848.812500 0.000000 0.054758 100.000000
328674591 0 -203026 100.000000 0.000000 0.019185 100.000000 0.000000 -0.373495 100.000000 0.000000 0.019185 100.000000 0 0 -809464 -22497 809776.562500 0.000000 0.073943 100.000000
328675591 0 -203354 100.000000 0.000000 0.019452 100.000000 0.000000 -0.328006 100.000000 0.000000 0.019452 100.000000 0 0 -1012262 -37520 1012957.125000 0.000000 0.093395 100.000000
328676591 0 -203646 100.000000 0.000000 0.019185 100.000000 0.000000 -0.292093 100.000000 0.000000 0.019185 100.000000 0 0 -1215021 -56512 1216334.500000 0.000000 0.112580 100.000000
328677591 0 -203986 100.000000 0.000000 0.019585 100.000000 0.000000 -0.339977 100.000000 0.000000 0.019585 100.000000 0 0 -1417716 -79428 1419939.250000 0.000000 0.132165 100.000000
328678591 0 -204412 100.000000 0.000000 0.018386 100.000000 0.000000 -0.426168 100.000000 0.000000 0.018386 100.000000 0 0 -1620345 -106366 1623832.375000 0.000000 0.150551 100.000000
328679591 0 -204786 100.000000 0.000000 0.021051 100.000000 0.000000 -0.373495 100.000000 0.000000 0.021051 100.000000 0 0 -1822814 -137080 1827961.125000 0.000000 0.171602 100.000000
328680591 0 -205078 100.000000 0.000000 0.022383 100.000000 0.000000 -0.292093 100.000000 0.000000 0.022383 100.000000 0 0 -2024880 -172099 2032180.375000 0.000000 0.193985 100.000000
328681591 0 -205458 100.000000 0.000000 0.018119 100.000000 0.000000 -0.380678 100.000000 0.000000 0.018119 100.000000 0 0 -2226485 -211705 2236527.250000 0.000000 0.212104 100.000000
328682591 0 -205818 100.000000 0.000000 0.019319 100.000000 0.000000 -0.359130 100.000000 0.000000 0.019319 100.000000 0 0 -2427690 -255033 2441049.000000 0.000000 0.231423 100.000000
328683591 0 -206196 100.000000 0.000000 0.018119 100.000000 0.000000 -0.378284 100.000000 0.000000 0.018119 100.000000 0 0 -2628389 -302327 2645719.250000 0.000000 0.249542 100.000000
328684591 0 -206545 100.000000 0.000000 0.017320 100.000000 0.000000 -0.349553 100.000000 0.000000 0.017320 100.000000 0 0 -2828537 -353336 2850520.750000 0.000000 0.266862 100.000000
328685591 0 -206881 100.000000 0.000000 0.019319 100.000000 0.000000 -0.335188 100.000000 0.000000 0.019319 100.000000 0 0 -3028095 -407892 3055443.500000 0.000000 0.286181 100.000000
328686591 0 -207221 100.000000 0.000000 0.022250 100.000000 0.000000 -0.339977 100.000000 0.000000 0.022250 100.000000 0 0 -3226888 -466388 3260417.750000 0.000000 0.308430 100.000000
328687591 0 -207534 100.000000 0.000000 0.017320 100.000000 0.000000 -0.313640 100.000000 0.000000 0.017320 100.000000 0 0 -3424629 -529388 3465304.500000 0.000000 0.325750 100.000000
328688591 0 -207913 100.000000 0.000000 0.019718 100.000000 0.000000 -0.378284 100.000000 0.000000 0.019718 100.000000 0 0 -3621608 -595924 3670309.250000 0.000000 0.345469 100.000000
328689591 0 -208250 100.000000 0.000000 0.015322 100.000000 0.000000 -0.337582 100.000000 0.000000 0.015322 100.000000 0 0 -3817554 -666445 3875289.250000 0.000000 0.360790 100.000000
328690591 0 -208600 100.000000 0.000000 0.019585 100.000000 0.000000 -0.349553 100.000000 0.000000 0.019585 100.000000 0 0 -4012724 -740084 4080401.750000 0.000000 0.380375 100.000000
328691591 0 -208952 100.000000 0.000000 0.018519 100.000000 0.000000 -0.351948 100.000000 0.000000 0.018519 100.000000 0 0 -4206741 -817661 4285468.500000 0.000000 0.398894 100.000000
328692591 0 -209239 100.000000 0.000000 0.018386 100.000000 0.000000 -0.287304 100.000000 0.000000 0.018386 100.000000 0 0 -4399553 -898929 4490450.000000 0.000000 0.417280 100.000000
328693591 0 -209574 100.000000 0.000000 0.019052 100.000000 0.000000 -0.335188 100.000000 0.000000 0.019052 100.000000 0 0 -4591144 -983864 4695380.000000 0.000000 0.436332 100.000000
328694591 0 -209945 100.000000 0.000000 0.019718 100.000000 0.000000 -0.371101 100.000000 0.000000 0.019718 100.000000 0 0 -4781419 -1072591 4900247.000000 0.000000 0.456051 100.000000
328695591 0 -210307 100.000000 0.000000 0.019185 100.000000 0.000000 -0.361524 100.000000 0.000000 0.019185 100.000000 0 0 -4970232 -1165211 5104990.000000 0.000000 0.475236 100.000000
328696591 0 -210611 100.000000 0.000000 0.018386 100.000000 0.000000 -0.304064 100.000000 0.000000 0.018386 100.000000 0 0 -5157504 -1261576 5309559.500000 0.000000 0.493622 100.000000
328697591 0 -210968 100.000000 0.000000 0.016787 100.000000 0.000000 -0.356736 100.000000 0.000000 0.016787 100.000000 0 0 -5343287 -1361536 5514027.000000 0.000000 0.510409 100.000000
328698591 0 -211298 100.000000 0.000000 0.020518 100.000000 0.000000 -0.330400 100.000000 0.000000 0.020518 100.000000 0 0 -5527654 -1464762 5718434.000000 0.000000 0.530926 100.000000
328699591 0 -211609 100.000000 0.000000 0.017986 100.000000 0.000000 -0.311246 100.000000 0.000000 0.017986 100.000000 0 0 -5710133 -1571907 5922542.500000 0.000000 0.548913 100.000000
328700591 0 -211947 100.000000 0.000000 0.017853 100.000000 0.000000 -0.337582 100.000000 0.000000 0.017853 100.000000 0 0 -5890943 -1682492 6126499.000000 0.000000 0.566766 100.000000
328701591 0 -212292 100.000000 0.000000 0.019052 100.000000 0.000000 -0.344765 100.000000 0.000000 0.019052 100.000000 0 0 -6070041 -1796473 6330301.000000 0.000000 0.585818 100.000000
328702591 0 -212665 100.000000 0.000000 0.019319 100.000000 0.000000 -0.373495 100.000000 0.000000 0.019319 100.000000 0 0 -6247246 -1914051 6533886.500000 0.000000 0.605136 100.000000
328703591 0 -213029 100.000000 0.000000 0.018119 100.000000 0.000000 -0.363919 100.000000 0.000000 0.018119 100.000000 0 0 -6422446 -2035238 6737210.500000 0.000000 0.623256 100.000000
328704591 0 -213359 100.000000 0.000000 0.018386 100.000000 0.000000 -0.330400 100.000000 0.000000 0.018386 100.000000 0 0 -6595690 -2159772 6940298.500000 0.000000 0.641642 100.000000
328705591 0 -213704 100.000000 0.000000 0.018386 100.000000 0.000000 -0.344765 100.000000 0.000000 0.018386 100.000000 0 0 -6766891 -2287676 7143128.000000 0.000000 0.660028 100.000000
328706591 0 -214049 100.000000 0.000000 0.021850 100.000000 0.000000 -0.344765 100.000000 0.000000 0.021850 100.000000 0 0 -6935984 -2418918 7345681.500000 0.000000 0.681877 100.000000
328707591 0 -214396 100.000000 0.000000 0.019185 100.000000 0.000000 -0.347159 100.000000 0.000000 0.019185 100.000000 0 0 -7102439 -2554041 7547699.000000 0.000000 0.701063 100.000000
328708591 0 -214748 100.000000 0.000000 0.018253 100.000000 0.000000 -0.351948 100.000000 0.000000 0.018253 100.000000 0 0 -7266540 -2692560 7749354.000000 0.000000 0.719315 100.000000
328709591 0 -215112 100.000000 0.000000 0.020784 100.000000 0.000000 -0.363919 100.000000 0.000000 0.020784 100.000000 0 0 -7428359 -2834291 7950706.000000 0.000000 0.740099 100.000000
328710591 19 -215098 1132192.250000 -0.005000 -0.022783 355.650848 0.019000 0.014365 24.393629 -0.005000 -0.022783 355.650848 19 0 -7587187 -2979344 8151207.500000 -0.005000 0.717317 14446.339844
328711591 72 -216261 300462.656250 -0.022657 -0.010392 54.133911 0.053000 -1.163582 2295.437744 -0.022657 -0.010392 54.133911 91 0 -7750155 -3121507 8355245.000000 -0.027657 0.706925 2656.011719
328712591 78 -216625 277824.406250 -0.032710 -0.020651 36.866257 0.006000 -0.363919 6165.306641 -0.032710 -0.020651 36.866264 169 -2 -7914869 -3262205 8560946.000000 -0.060367 0.686274 1236.836060
328713591 77 -216649 281462.343750 -0.020000 -0.017720 11.401223 -0.001000 -0.023942 2294.196777 -0.020000 -0.017720 11.401223 246 -7 -8082471 -3399487 8768511.000000 -0.080367 0.668554 931.876465
328714591 64 -217413 339807.406250 0.035000 0.237551 578.718018 -0.013000 -0.763750 5775.003906 0.035000 0.237551 578.718018 310 -12 -8253079 -3534251 8978267.000000 -0.045367 0.906106 2097.278320
328715591 66 -218995 331911.062500 0.020000 0.029444 47.220524 0.002000 -1.582567 79228.500000 0.020000 0.029444 47.220524 376 -15 -8388159 -3706624 9170958.000000 -0.025367 0.935550 3788.054932
328716591 74 -218900 295910.187500 -0.015000 -0.000133 99.111786 0.008000 0.095768 1097.100586 -0.015000 -0.000133 99.111786 450 -17 -8518049 -3882822 9361677.000000 -0.040367 0.935417 2417.278809
328717591 73 -220075 301572.718750 -0.010000 0.185191 1951.914429 -0.001000 -1.175553 117455.054688 -0.010000 0.185191 1951.914429 523 -20 -8648660 -4059949 9554653.000000 -0.050367 1.120608 2324.884521
328718591 58 -219943 379312.781250 0.052957 0.010126 80.879463 -0.015000 0.131681 977.873901 0.052957 0.010126 80.879463 581 -23 -8744365 -4257978 9726472.000000 0.002590 1.130733 43566.007813
328719591 74 -221124 298915.875000 -0.020000 0.003198 115.987755 0.016000 -1.180341 7477.132324 -0.020000 0.003198 115.987755 655 -23 -8838563 -4458034 9899779.000000 -0.017410 1.133931 6612.917480
328720591 74 -221703 299698.812500 -0.022653 -0.014789 34.716690 0.000000 -0.579397 100.000000 -0.022653 -0.014789 34.716690 729 -24 -8932366 -4658915 10074991.000000 -0.040064 1.119142 2893.417725
