t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
3673342 0 0 36 1 20 117 152 0 -580 0 0 0 -140
3673599 0 0 38 2 23 119 153 0 -468 0 0 0 -213
3674370 0 0 37 1 22 118 151 0 -424 0 0 0 -190
3674627 0 0 36 1 22 117 150 0 -448 0 0 0 -147
3675655 0 0 38 2 22 118 153 0 -524 0 0 0 -207
3676683 0 0 37 2 23 119 151 0 -508 0 0 0 -205
3676940 0 0 37 1 22 118 152 0 -424 0 0 0 -149
3677711 0 0 37 1 20 118 152 0 -480 0 0 0 -168
3677968 0 0 38 2 22 120 155 0 -508 0 0 0 -196
3678739 0 0 38 2 22 117 152 0 -196 0 0 0 97
3678996 0 0 32 1 25 115 153 0 -668 0 0 0 545
3679767 -1 0 38 1 107 119 177 0 -228 0 0 0 -1083
3680795 1 0 36 2 20 147 181 0 -828 0 0 0 -137
3681823 0 0 34 1 20 146 153 0 -624 0 0 0 -214
3682080 0 0 35 1 21 146 144 0 -504 0 0 0 127
3682851 0 0 32 1 22 149 142 0 -572 0 0 0 -5
3683108 0 0 36 2 24 154 143 0 -584 0 0 0 -297
3684136 0 0 35 1 23 156 184 0 -480 0 0 0 -162
3684393 0 0 34 1 21 155 184 0 -540 0 0 0 -152
3685164 0 0 34 1 21 156 183 0 -432 0 0 0 -153
3686192 0 0 34 1 22 155 183 0 -504 0 0 0 -199
3686449 0 0 34 1 22 155 183 0 -448 0 0 0 -153
3687220 0 0 34 1 21 155 184 0 -456 0 0 0 -198
3687477 0 0 34 1 22 156 184 0 -456 0 0 0 -169
3688248 0 0 34 1 22 155 184 0 -368 0 0 0 -217
3688505 0 0 34 1 21 155 184 0 -564 0 0 0 -159
3689533 0 0 36 2 24 157 186 0 -464 0 0 0 -174
3690561 0 0 35 2 23 158 184 0 -560 0 0 0 -198
3690818 0 0 34 1 21 156 184 0 -508 0 0 0 -228
3691589 0 0 36 1 21 155 184 0 -460 0 0 0 -183
3691846 0 0 34 1 22 156 184 0 -500 0 0 0 -192
3692617 0 0 34 1 22 156 183 0 -496 0 0 0 -145
3692874 0 0 34 1 22 156 185 0 -456 0 0 0 -180
3693645 0 0 34 1 21 155 184 0 -496 0 0 0 -153
3695187 0 0 34 1 22 155 184 0 -480 0 0 0 -145
3695958 0 0 36 1 25 156 186 0 -2148 0 0 0 -248
3696215 15 8 28 1 42 159 186 0 1216 0 0 0 -823
3696986 24 29 6 1 47 162 188 0 -280 0 0 0 509
3697243 5 7 14 1 39 160 186 0 -1084 0 0 0 -189
3698014 0 0 14 1 36 160 186 0 -508 0 0 0 -207
3698271 0 0 15 2 39 160 187 0 -464 0 0 0 -178
3699299 0 0 14 1 37 160 185 0 -424 0 0 0 -229
3700070 3 0 11 1 38 159 186 0 -1472 0 0 0 -504
3700327 17 11 45 2 43 163 187 0 52 0 0 0 -725
3701355 19 22 36 1 43 163 186 0 -1352 0 0 0 -33
3701612 19 18 38 1 43 165 188 0 -164 0 0 0 -130
3702383 20 20 36 1 48 164 189 0 -1104 0 0 0 -172
3702640 19 19 32 1 48 163 188 0 -528 0 0 0 -43
3703668 21 22 42 1 38 163 189 0 -1268 0 0 0 -130
3703925 23 22 36 1 37 162 189 0 -416 0 0 0 -99
3704696 22 21 32 1 37 163 188 0 -1056 0 0 0 -242
3705724 21 19 38 17 53 166 191 0 -1252 0 0 0 -374
3705981 23 21 34 4 51 166 191 0 -296 0 0 0 -342
3706752 21 22 35 4 52 165 191 0 -356 0 0 0 -54
3707009 19 20 35 5 43 164 191 0 -956 0 0 0 -34
3707780 21 20 36 4 35 162 191 0 644 0 0 0 -249
3708037 20 21 34 7 35 162 192 0 -1184 0 0 0 -120
3708808 19 19 35 19 36 162 193 0 392 0 0 0 -247
3709065 21 21 36 3 37 161 191 0 -80 0 0 0 -153
3709836 21 21 32 2 40 162 192 0 12 0 0 0 -121
3711121 23 23 154 1 41 158 191 0 808 0 0 0 -196
3711378 23 23 156 1 45 163 192 0 -124 0 0 0 -62
3712149 19 19 159 1 46 160 190 0 524 0 0 0 -177
3712406 19 18 160 1 46 159 190 0 -404 0 0 0 -269
3713177 24 23 163 2 51 160 189 0 -356 0 0 0 -156
3713434 24 22 161 1 51 161 187 0 -316 0 0 0 -130
3714205 19 20 169 1 55 161 191 0 -108 0 0 0 -36
3714462 19 20 190 1 57 158 189 0 48 0 0 0 -58
3715490 21 21 38 3 64 160 189 0 -284 0 0 0 -181
3716775 22 22 30 2 73 155 191 0 516 0 0 0 -131
3717546 18 17 35 1 79 152 189 0 -984 0 0 0 -213
3717803 19 20 36 1 84 151 189 0 -288 0 0 0 -105
3718831 21 20 36 2 103 150 189 0 -900 0 0 0 -274
3719602 20 19 39 1 119 146 186 0 -1468 0 0 0 -267
3719859 20 18 36 2 125 151 187 0 -872 0 0 0 -259
3720887 22 22 35 1 163 197 187 0 -872 0 0 0 -190
3722172 0 0 29 6 181 167 185 0 -532 0 0 0 -228
3722943 -25 -13 34 3 174 206 188 0 876 0 0 0 464
3723200 -31 -29 34 1 161 204 190 0 -452 0 0 0 -368
3723971 -21 -21 37 2 130 146 191 0 -296 0 0 0 -249
3724228 -17 -19 33 2 123 149 192 0 56 0 0 0 -418
3724999 -20 -22 37 3 105 155 193 0 -656 0 0 0 -142
3725256 -23 -22 35 1 96 154 189 0 260 0 0 0 -176
3726284 -19 -19 36 1 79 156 191 0 -292 0 0 0 -279
3727569 -23 -22 36 1 68 159 190 0 -728 0 0 0 -96
3728597 -20 -20 34 1 61 160 191 0 -104 0 0 0 -119
3728854 -20 -20 28 1 58 160 191 0 -284 0 0 0 -271
3729625 -22 -22 161 1 54 162 189 0 192 0 0 0 -50
3729882 -21 -21 161 2 54 162 190 0 -272 0 0 0 -324
3730653 -19 -21 155 2 51 165 193 0 428 0 0 0 -159
3730910 -22 -22 160 2 50 163 190 0 208 0 0 0 -118
3731938 -19 -21 154 1 46 164 190 0 -304 0 0 0 -238
