t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
3673342 0 -11973 100.000000 0.000000 0.019175 100.000000 0.000000 0.014365 100.000000 0.000000 0.018652 100.000000 0 0 -62533 -3472 62629.312500 0.000000 0.124601 100.000000
3673599 0 -2997 100.000000 0.000000 0.007293 100.000000 0.000000 -0.052672 100.000000 0.000000 0.028378 100.000000 0 0 -65506 -3844 65618.687500 0.000000 0.131894 100.000000
3674370 0 -9037 100.000000 0.000000 0.019517 100.000000 0.000000 -0.079009 100.000000 0.000000 0.025314 100.000000 0 0 -74464 -5032 74633.828125 0.000000 0.151411 100.000000
3674627 0 -3017 100.000000 0.000000 0.005033 100.000000 0.000000 -0.064643 100.000000 0.000000 0.019585 100.000000 0 0 -77446 -5487 77640.132813 0.000000 0.156445 100.000000
3675655 0 -12087 100.000000 0.000000 0.028351 100.000000 0.000000 -0.019154 100.000000 0.000000 0.027579 100.000000 0 0 -89385 -7370 89688.320313 0.000000 0.184796 100.000000
3676683 0 -12117 100.000000 0.000000 0.028077 100.000000 0.000000 -0.028730 100.000000 0.000000 0.027312 100.000000 0 0 -101296 -9596 101749.507813 0.000000 0.212873 100.000000
3676940 0 -3034 100.000000 0.000000 0.005102 100.000000 0.000000 -0.079009 100.000000 0.000000 0.019851 100.000000 0 0 -104262 -10237 104763.359375 0.000000 0.217975 100.000000
3677711 0 -9130 100.000000 0.000000 0.017257 100.000000 0.000000 -0.045490 100.000000 0.000000 0.022383 100.000000 0 0 -113176 -12211 113832.843750 0.000000 0.235232 100.000000
3677968 0 -3045 100.000000 0.000000 0.006711 100.000000 0.000000 -0.028730 100.000000 0.000000 0.026113 100.000000 0 0 -116137 -12921 116853.562500 0.000000 0.241943 100.000000
3678739 0 -9264 100.000000 0.000000 -0.009964 100.000000 0.000000 -0.215478 100.000000 0.000000 -0.012923 100.000000 0 0 -125131 -15141 126043.710938 0.000000 0.231979 100.000000
3678996 0 -3084 100.000000 0.000000 -0.018661 100.000000 0.000000 0.067038 100.000000 0.000000 -0.072611 100.000000 0 0 -128132 -15850 129108.601563 0.000000 0.213318 100.000000
3679767 0 -9368 100.000000 0.000000 0.111247 100.000000 0.000000 -0.196325 100.000000 0.000000 0.144289 100.000000 0 0 -137287 -17833 138440.359375 0.000000 0.324565 100.000000
3680795 1 -12318 1231905.375000 0.005000 0.018764 275.275146 0.000946 0.162806 17105.046875 0.004864 0.018253 275.275116 1 0 -148962 -21761 150544.062500 0.005000 0.343329 6766.576172
3681823 0 -12275 100.000000 0.000000 0.029310 100.000000 -0.000946 0.040701 4401.261230 0.000000 0.028511 100.000000 1 0 -160521 -25893 162596.921875 0.005000 0.372639 7352.772461
3682080 0 -3071 100.000000 0.000000 -0.004349 100.000000 0.000000 -0.031125 100.000000 0.000000 -0.016920 100.000000 1 0 -163381 -27011 165599.734375 0.005000 0.368290 7265.801270
3682851 0 -9207 100.000000 0.000000 0.000514 100.000000 0.000000 0.009577 100.000000 0.000000 0.000666 100.000000 1 0 -171970 -30326 174624.437500 0.005000 0.368804 7276.074219
3683108 0 -3068 100.000000 0.000000 0.010169 100.000000 0.000000 0.016759 100.000000 0.000000 0.039570 100.000000 1 0 -174832 -31432 177636.000000 0.005000 0.378973 7479.462402
3684136 0 -12319 100.000000 0.000000 0.022188 100.000000 0.000000 -0.045490 100.000000 0.000000 0.021583 100.000000 1 0 -186277 -35990 189722.875000 0.005000 0.401161 7923.218750
3684393 0 -3080 100.000000 0.000000 0.005205 100.000000 0.000000 -0.009577 100.000000 0.000000 0.020251 100.000000 1 0 -189113 -37193 192736.671875 0.005000 0.406365 8027.309570
3685164 0 -9286 100.000000 0.000000 0.015716 100.000000 0.000000 -0.074220 100.000000 0.000000 0.020384 100.000000 1 0 -197642 -40863 201823.046875 0.005000 0.422082 8341.635742
3686192 0 -12414 100.000000 0.000000 0.027255 100.000000 0.000000 -0.031125 100.000000 0.000000 0.026513 100.000000 1 0 -208966 -45948 213958.937500 0.005000 0.449337 8886.744141
3686449 0 -3108 100.000000 0.000000 0.005239 100.000000 0.000000 -0.064643 100.000000 0.000000 0.020384 100.000000 1 0 -211765 -47298 216983.734375 0.005000 0.454576 8991.519531
3687220 0 -9359 100.000000 0.000000 0.020339 100.000000 0.000000 -0.059855 100.000000 0.000000 0.026380 100.000000 1 0 -220173 -51407 226095.703125 0.005000 0.474915 9398.295898
3687477 0 -3123 100.000000 0.000000 0.005787 100.000000 0.000000 -0.059855 100.000000 0.000000 0.022516 100.000000 1 0 -222951 -52835 229126.890625 0.005000 0.480701 9514.028320
3688248 0 -9437 100.000000 0.000000 0.022291 100.000000 0.000000 -0.112527 100.000000 0.000000 0.028911 100.000000 1 0 -231319 -57199 238286.953125 0.005000 0.502992 9959.838867
3688505 0 -3145 100.000000 0.000000 0.005444 100.000000 0.000000 0.004788 100.000000 0.000000 0.021184 100.000000 1 0 -234075 -58715 241327.625000 0.005000 0.508436 10068.723633
3689533 0 -12640 100.000000 0.000000 0.023831 100.000000 0.000000 -0.055067 100.000000 0.000000 0.023182 100.000000 1 0 -245116 -64868 253555.125000 0.005000 0.532268 10545.350586
3690561 0 -12637 100.000000 0.000000 0.027118 100.000000 0.000000 0.002394 100.000000 0.000000 0.026380 100.000000 1 0 -256005 -71281 265744.343750 0.005000 0.559386 11087.719727
3690818 0 -3161 100.000000 0.000000 0.007807 100.000000 0.000000 -0.028730 100.000000 0.000000 0.030377 100.000000 1 0 -258684 -72959 268776.750000 0.005000 0.567193 11243.856445
3691589 0 -9518 100.000000 0.000000 0.018798 100.000000 0.000000 -0.057461 100.000000 0.000000 0.024381 100.000000 1 0 -266712 -78073 277905.062500 0.005000 0.585991 11619.815430
