t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
78156385 -26 -31 1556 3325 1970 3325 540 -0.715866 -0.239420 10.551247 0.042634 -0.057822 -0.077141
78157385 -26 -31 1285 3325 1928 3325 403 -0.359130 -0.090980 10.524911 -0.004397 -0.075142 -0.037172
78158385 -26 -30 1625 3325 1970 3325 1001 -0.756568 0.330400 11.463437 0.031309 -0.041835 -0.050894
78159385 -25 -29 1491 3325 1970 3325 888 0.237026 -0.677559 10.522516 0.034107 -0.046364 -0.056224
78160385 -26 -30 1770 3325 2012 3325 1133 -0.550666 -0.658405 10.943895 0.045432 -0.027179 -0.060487
78161385 -25 -30 1770 3325 2056 3325 1087 -0.215478 -0.237026 10.050858 0.021051 -0.056357 -0.059954
78162385 -21 -30 1887 3325 2100 3325 1429 -0.526724 0.258574 11.015722 -0.003064 -0.071145 -0.130833
78163385 -20 -28 1887 3325 2056 3325 1429 -0.220267 0.124498 10.982203 -0.020518 -0.053026 -0.054492
78164385 -24 -29 2145 3325 1970 3325 1369 -0.126893 -1.046266 11.394006 0.009326 -0.031043 -0.060620
78165385 -29 -31 2385 3325 1970 3325 1341 -0.581791 -0.323217 10.117896 0.054891 -0.042368 -0.033574
78166385 -29 -31 2286 3325 2012 3325 1341 -0.622492 -0.186748 11.441890 0.023315 -0.056357 -0.070080
78167385 -9 -12 2436 3325 1928 3325 1258 -0.392649 -1.194707 11.164163 0.014522 -0.035972 -0.000666
78168385 1 0 2145 3325 1970 3325 1232 -0.586579 -0.718261 11.499351 0.027446 -0.052360 -0.033574
78169385 -11 -2 2145 3325 1970 3325 1285 -0.488417 0.265756 10.563218 0.018386 -0.054758 -0.020917
78170385 0 0 2145 3325 1970 3325 1232 -0.502782 -0.294487 11.257536 0.019052 -0.054758 -0.015855
78171385 0 5 2286 3325 1970 3325 1258 0.095768 -0.617704 9.892841 0.006795 -0.051161 -0.019585
78172385 0 0 2100 3325 1970 3325 1232 -0.229843 -0.675165 11.307815 0.019985 -0.051560 -0.026779
78173385 0 0 2238 3325 2012 3325 1232 -0.507571 0.019154 10.781090 0.021717 -0.053426 -0.029844
78174385 0 -14 2145 3325 1970 3325 1232 -0.644040 -0.028730 11.429918 0.016387 -0.047697 -0.013989
78175385 0 0 2335 3325 1970 3325 1206 -0.430956 -0.481235 10.340557 0.014789 -0.059021 -0.018119
78176385 0 0 2385 3325 1970 3325 1285 0.150835 -0.845153 10.769119 0.012257 -0.043433 -0.027046
78177385 0 0 2145 3325 2012 3325 1285 -0.445322 -0.339977 11.018116 0.023049 -0.058355 -0.033041
78178385 0 0 2100 3325 2056 3325 1258 -0.476446 -0.284910 10.862493 0.018652 -0.054492 -0.021317
78179385 0 0 1970 3325 1928 3325 1232 -0.634463 -0.972046 11.516110 0.037438 -0.052893 -0.111381
78180385 10 0 2488 3325 1928 3325 1232 -0.629675 -1.010353 11.506534 0.035972 -0.056490 -0.113247
78181385 15 0 3192 3325 1928 3325 1157 -0.368707 -0.126893 10.795455 0.068081 -0.017720 -0.269793
78182385 29 0 3325 3325 1970 3325 1232 -0.474052 -0.677559 11.295843 -0.035440 -0.056890 -0.105786
78183385 24 27 3258 3325 1970 3325 1157 -0.373495 -0.529119 11.204864 0.009459 -0.051294 0.086600
78184385 5 18 3192 3325 1847 3325 1258 -0.675165 -0.102951 10.812215 -0.013190 -0.072078 0.056890
78185385 -2 5 2880 3325 1847 3325 1341 -0.280122 -0.114922 10.754754 0.028911 -0.055691 -0.012657
78186385 0 -1 3258 3325 1928 3325 1341 -0.229843 -0.275333 10.735600 0.008793 -0.049562 -0.021317
78187385 0 1 3064 3325 1887 3325 1312 -0.205901 -0.232238 10.498574 0.014522 -0.048629 -0.018652
78188385 0 0 2705 3325 1928 3325 1285 -0.435745 -0.318429 11.192893 0.015055 -0.051427 -0.016521
78189385 0 0 2880 3325 1847 3325 1341 -0.248997 -0.476446 10.534488 0.019185 -0.051960 -0.018386
78190385 0 0 3192 3325 1928 3325 1341 -0.299275 -0.533907 11.030087 0.020917 -0.058222 -0.025447
78191385 0 -6 2649 3325 1887 3325 1369 -0.347159 -0.572214 10.503363 0.022916 -0.035040 -0.017587
78192385 -11 -2 3001 3325 1847 3325 1157 -0.414197 1.247379 11.432313 0.021983 -0.059421 0.134963
78193385 -27 -6 2145 3325 2012 3325 1341 -1.292869 -0.033519 10.666168 -0.004397 -0.041435 0.120841
78194385 -16 -16 2012 3325 2012 3325 1369 -0.205901 -0.387861 10.177752 0.029844 -0.027712 -0.104587
78195385 -2 -6 2335 3325 2056 3325 1341 -0.610521 -0.519542 11.233594 -0.003730 -0.065816 -0.033308
78196385 -1 -1 2385 3325 2056 3325 1429 -0.438139 -0.466869 10.845734 0.019718 -0.048096 -0.019185
78197385 0 -1 2238 3325 2012 3325 1369 -0.380678 -0.260968 10.869676 0.015055 -0.050894 -0.018119
78198385 0 0 1970 3325 2056 3325 1369 -0.284910 -0.435745 10.778696 0.012923 -0.049429 -0.021450
78199385 4 0 2436 3325 2056 3325 1341 -0.280122 -0.304064 10.941502 0.011991 -0.047697 -0.022916
78200385 0 0 2286 3325 2056 3325 1369 -0.296881 -0.342371 10.872069 0.012391 -0.048496 -0.022116
78201385 0 3 1970 3325 1970 3325 1369 -0.598550 -0.134075 11.133038 0.008793 -0.046364 -0.018786
78202385 0 0 2100 3325 2012 3325 1341 -0.131681 -0.545878 10.493786 0.018652 -0.049162 -0.015588
78203385 0 0 2335 3325 2012 3325 1341 -0.268151 -0.476446 10.984597 0.014522 -0.051960 -0.024381
78204385 0 0 2056 3325 1928 3325 1312 -0.418985 -0.227449 10.817003 0.021583 -0.053426 -0.019851
78205385 0 0 2385 3325 2012 3325 1341 -0.526724 -0.213084 11.113884 0.016920 -0.054225 -0.021583
78206385 0 0 2100 3325 2056 3325 1399 -0.354342 -0.344765 10.718841 0.019851 -0.052360 -0.026113
78207385 0 0 2335 3325 2012 3325 1341 -0.337582 -0.474052 10.735600 0.017853 -0.047430 -0.022916
78208385 0 0 2238 3325 2056 3325 1369 -0.416591 -0.344765 10.850522 0.021184 -0.054891 -0.021450
78209385 0 0 2100 3325 1970 3325 1369 -0.423774 -0.316035 10.773908 0.021184 -0.051827 -0.009593
78210385 0 -5 2238 3325 1970 3325 1399 -0.454898 -0.148441 10.965444 0.011058 -0.047697 -0.021717
78211385 -7 0 2100 3325 1970 3325 1341 -0.198719 -0.624887 10.630256 0.013590 -0.047164 -0.022383
78212385 0 0 2436 3325 2012 3325 1341 -0.378284 -0.287304 10.912771 0.012524 -0.048363 -0.024648
78213385 0 0 2012 3325 1970 3325 1341 -0.342371 -0.430956 10.857704 0.014256 -0.047297 -0.020518
78214385 0 0 2335 3325 1928 3325 1341 -0.469264 -0.189142 10.900800 0.022116 -0.054092 -0.019319
78215385 0 0 2541 3325 1970 3325 1399 -0.138864 -0.541090 10.635044 0.013856 -0.049296 -0.023315
78216385 0 0 2012 3325 2056 3325 1399 -0.339977 -0.354342 10.919953 0.012124 -0.053026 -0.026113
78217385 0 0 2436 3325 2012 3325 1341 -0.421380 -0.330400 10.886435 0.019985 -0.049429 -0.021450
78218385 0 0 2286 3325 1970 3325 1399 -0.337582 -0.390255 10.886435 0.018919 -0.048363 -0.019718
78219385 0 0 2100 3325 2100 3325 1369 -0.656011 -0.325611 11.135432 0.017986 -0.065816 -0.010525
78220385 0 0 2541 3325 370 3325 1369 -0.150835 -0.416591 10.481815 0.013190 -0.043167 -0.019052
78221385 0 0 2385 3325 386 3325 1369 -0.330400 -0.335188 10.869676 0.013323 -0.055691 -0.020384
143226385 0 0 2541 3325 389 3325 1369 -0.368707 -0.399832 10.879252 0.017720 -0.053426 -0.017720
143227385 0 0 2385 3325 396 3325 1399 -0.349553 -0.351948 10.817003 0.018119 -0.053825 -0.021450
143228385 0 0 2012 3325 403 3325 1369 -0.356736 -0.442927 10.826580 0.021717 -0.053692 -0.019319
143229385 0 0 2100 3325 400 3325 1369 -0.320823 -0.328006 10.840945 0.018119 -0.054758 -0.020518
143230385 0 0 1887 3325 396 3325 1369 -0.311246 -0.383072 10.838551 0.020251 -0.051960 -0.018919
143231385 0 0 2012 3325 629 3325 1341 -0.299275 -0.347159 10.788273 0.018386 -0.053825 -0.022516
143232385 0 0 2541 3325 1001 3325 1369 -0.344765 -0.399832 10.843339 0.014789 -0.052227 -0.019985
143233385 0 0 2100 3325 962 3325 1369 -0.356736 -0.339977 10.790667 0.013856 -0.052893 -0.021051
143234385 0 0 2238 3325 962 3325 1312 -0.378284 -0.351948 10.845734 0.012524 -0.050095 -0.020118
143235385 0 0 2100 3325 2012 3325 1369 -0.380678 -0.373495 10.876858 0.019718 -0.055291 -0.020118
143236385 0 0 1847 3325 1970 3325 1369 -0.361524 -0.375890 10.831368 0.012790 -0.048363 -0.021717
143237385 0 0 2012 3325 1970 3325 1341 -0.332794 -0.395043 10.833762 0.010658 -0.048496 -0.020917
143238385 0 0 2100 3325 2056 3325 1369 -0.289698 -0.363919 10.790667 0.015055 -0.051827 -0.018519
143239385 0 0 2385 3325 1970 3325 1369 -0.366313 -0.354342 10.884041 0.019718 -0.051560 -0.021583
143240385 0 0 1970 3325 2056 3325 1399 -0.349553 -0.320823 10.860099 0.012124 -0.050761 -0.022649
143242385 0 0 2145 3325 2012 3325 1369 -0.356736 -0.349553 10.828974 0.012657 -0.049562 -0.021583
143243385 0 0 2286 3325 2056 3325 1312 -0.359130 -0.356736 10.879252 0.019452 -0.055557 -0.020518
143244385 0 0 2488 3325 2056 3325 1369 -0.356736 -0.325611 10.840945 0.019452 -0.052227 -0.021850
143245385 0 0 2012 3325 2012 3325 1429 -0.373495 -0.392649 10.730812 0.013323 -0.049562 -0.021983
143246385 0 0 2238 3325 2012 3325 1341 -0.294487 -0.359130 10.872069 0.015721 -0.049429 -0.021051
143247385 0 0 2012 3325 2056 3325 1341 -0.330400 -0.332794 10.840945 0.012391 -0.050361 -0.024248
143248385 0 0 2145 3325 2012 3325 1369 -0.282516 -0.371101 10.824185 0.016121 -0.050095 -0.022116
143249385 0 0 1928 3325 1928 3325 1369 -0.328006 -0.342371 10.852916 0.013323 -0.046764 -0.023449
143250385 0 0 2385 3325 2056 3325 1369 -0.366313 -0.308852 10.824185 0.015455 -0.051028 -0.020518
143251385 0 0 2238 3325 2012 3325 1399 -0.332794 -0.397437 10.831368 0.011458 -0.045698 -0.019718
143252385 0 0 2238 3325 2012 3325 1312 -0.371101 -0.342371 10.910377 0.021983 -0.057289 -0.019452
143253385 0 0 2145 3325 2056 3325 1429 -0.325611 -0.332794 10.766725 0.013989 -0.049029 -0.021184
143254385 0 0 2145 3325 1970 3325 1285 -0.342371 -0.363919 10.855310 0.017986 -0.052093 -0.025847
143255385 0 0 2100 3325 2012 3325 1369 -0.378284 -0.387861 10.927136 0.019452 -0.053825 -0.020651
