t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
78156385 -28 -239 755.072021 0.012281 0.077141 528.147278 -0.028000 -0.239420 755.071960 0.012281 0.077141 528.147278 -28 0 -239 0 211.000000 0.012281 0.077141 528.147278
78157385 -28 -330 1079.999390 0.012281 0.037172 202.682358 0.000000 -0.090980 100.000000 0.012281 0.037172 202.682358 -56 0 -568 -25 512.609985 0.024561 0.114312 365.414795
78158385 -28 0 100.000107 0.010000 0.050894 408.943359 0.000000 0.330400 100.000000 0.010000 0.050894 408.943359 -84 -1 -568 -25 484.594666 0.034561 0.165207 378.009338
78159385 -27 -678 2409.477783 0.010000 0.056224 462.235840 0.001000 -0.677559 67855.898438 0.010000 0.056224 462.235840 -111 -2 -1236 -136 1132.952393 0.044561 0.221430 396.910614
78160385 -28 -1336 4671.301758 0.010000 0.060487 504.869843 -0.001000 -0.658405 65740.539063 0.010000 0.060487 504.869843 -139 -3 -2539 -429 2437.514404 0.054561 0.281917 416.697357
78161385 -27 -1573 5725.890625 0.012273 0.059954 388.514557 0.001000 -0.237026 23802.591797 0.012273 0.059954 388.514557 -166 -4 -4050 -867 3978.721436 0.066834 0.341871 411.522095
78162385 -25 -1314 5157.666504 0.022059 0.130833 493.109985 0.002000 0.258574 12828.686523 0.022059 0.130833 493.109985 -191 -6 -5288 -1308 5260.666504 0.088893 0.472704 431.768188
78163385 -24 -1190 4857.992676 0.020000 0.054492 172.457886 0.001000 0.124498 12349.846680 0.020000 0.054492 172.457886 -215 -8 -6347 -1850 6402.686035 0.108893 0.527196 384.141541
78164385 -26 -2236 8500.708008 0.012264 0.060620 394.287903 -0.002000 -1.046266 52213.300781 0.012264 0.060620 394.287903 -241 -11 -8280 -2975 8568.010742 0.121157 0.587816 385.168579
78165385 -30 -2559 8431.337891 0.005000 0.033574 571.485474 -0.004000 -0.323217 7980.433105 0.005000 0.033574 571.485474 -271 -15 -10410 -4394 11044.227539 0.126157 0.621390 392.552917
78166385 -30 -2746 9053.831055 0.005000 0.070080 1301.592651 0.000000 -0.186748 100.000000 0.005000 0.070080 1301.592651 -301 -19 -12643 -5993 13711.806641 0.131157 0.691470 427.207581
78167385 -10 -3941 39308.558594 0.007143 0.000666 90.673813 0.020000 -1.194707 6073.533203 0.007143 0.000666 90.673813 -311 -20 -15679 -8506 17555.273438 0.138300 0.692136 400.460236
78168385 1 -4659 466011.625000 0.005000 0.033574 571.485474 0.011000 -0.718261 6629.641113 0.005000 0.033574 571.485474 -310 -20 -19266 -11479 22150.363281 0.143300 0.725711 406.427673
78169385 -6 -4393 73122.664063 -0.020769 0.020917 200.712936 -0.007000 0.265756 3896.519775 -0.020769 0.020917 200.712936 -316 -21 -22552 -14395 26477.376953 0.122531 0.746628 509.339325
78170385 0 -4688 100.000000 0.000000 0.015855 100.000000 0.006000 -0.294487 5008.113281 0.000000 0.015855 100.000000 -316 -21 -25993 -17579 31106.134766 0.122531 0.762482 522.278564
