t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
1364943 0 0 83 59 34 22 30 0 -348 0 0 0 -178
1364943 0 0 83 59 34 22 30 0 -348 0 0 0 -178
1364943 0 0 83 59 34 22 30 0 -348 0 0 0 -178
1365200 0 0 83 59 33 29 31 0 -276 0 0 0 -192
1365971 0 0 83 58 32 21 29 0 -352 0 0 0 -139
1365971 0 0 83 58 32 21 29 0 -352 0 0 0 -139
1365971 0 0 83 58 32 21 29 0 -352 0 0 0 -139
1366999 0 0 83 61 31 29 30 0 -428 0 0 0 -180
1366999 0 0 83 61 31 29 30 0 -428 0 0 0 -180
1366999 0 0 83 61 31 29 30 0 -428 0 0 0 -180
1367256 0 0 84 58 30 26 29 0 -348 0 0 0 -192
1368027 0 0 82 53 31 32 28 0 -420 0 0 0 -181
1368027 0 0 82 53 31 32 28 0 -420 0 0 0 -181
1368027 0 0 82 53 31 32 28 0 -420 0 0 0 -181
1369055 0 0 83 54 31 22 29 0 -316 0 0 0 -178
1369055 0 0 83 54 31 22 29 0 -316 0 0 0 -178
1369312 0 0 83 59 31 28 28 0 -440 0 0 0 -193
1370340 0 0 83 59 31 34 28 0 -372 0 0 0 -186
1370340 0 0 83 59 31 34 28 0 -372 0 0 0 -186
1370340 0 0 83 59 31 34 28 0 -372 0 0 0 -186
1370597 0 0 83 61 32 23 29 0 -204 0 0 0 -206
1371368 0 0 83 53 33 25 29 0 -376 0 0 0 -177
1371368 0 0 83 53 33 25 29 0 -376 0 0 0 -177
1371368 0 0 83 53 33 25 29 0 -376 0 0 0 -177
1371625 0 0 83 58 31 25 27 0 -392 0 0 0 -202
1372396 0 0 84 62 32 28 30 0 -372 0 0 0 -206
1372396 0 0 84 62 32 28 30 0 -372 0 0 0 -206
1372653 0 0 82 55 31 25 29 0 -380 0 0 0 -205
1373424 0 0 83 59 33 28 33 0 -448 0 0 0 -200
1373424 0 0 83 59 33 28 33 0 -448 0 0 0 -200
1373424 0 0 83 59 33 28 33 0 -448 0 0 0 -200
1373681 0 0 84 59 30 25 29 0 -376 0 0 0 -197
1374452 0 0 83 59 33 25 30 0 -272 0 0 0 -204
1374452 0 0 83 59 33 25 30 0 -272 0 0 0 -204
1374709 0 0 85 59 32 35 31 0 -296 0 0 0 -198
1375480 0 0 81 51 31 21 29 0 -344 0 0 0 -201
1375480 0 0 81 51 31 21 29 0 -344 0 0 0 -201
1375480 0 0 81 51 31 21 29 0 -344 0 0 0 -201
1376508 0 0 83 55 31 23 29 0 -276 0 0 0 -196
1376508 0 0 83 55 31 23 29 0 -276 0 0 0 -196
1376508 0 0 83 55 31 23 29 0 -276 0 0 0 -196
1377536 0 0 83 58 31 31 29 0 -364 0 0 0 -189
1377536 0 0 83 58 31 31 29 0 -364 0 0 0 -189
1377536 0 0 83 58 31 31 29 0 -364 0 0 0 -189
1377793 0 0 84 57 32 35 30 0 -400 0 0 0 -190
1378564 0 0 82 62 31 29 31 0 -316 0 0 0 -202
1378564 0 0 82 62 31 29 31 0 -316 0 0 0 -202
1378564 0 0 82 62 31 29 31 0 -316 0 0 0 -202
1379592 0 0 84 55 33 29 31 0 -356 0 0 0 -204
1379592 0 0 84 55 33 29 31 0 -356 0 0 0 -204
1379592 0 0 84 55 33 29 31 0 -356 0 0 0 -204
1379849 0 0 82 63 33 26 29 0 -304 0 0 0 -193
1380620 0 0 84 62 32 26 29 0 -312 0 0 0 -217
1380620 0 0 84 62 32 26 29 0 -312 0 0 0 -217
1380877 0 0 83 55 32 24 27 0 -244 0 0 0 -203
1381648 0 0 85 56 31 21 29 0 -320 0 0 0 -195
1381648 0 0 85 56 31 21 29 0 -320 0 0 0 -195
1381648 0 0 85 56 31 21 29 0 -320 0 0 0 -195
1382933 0 0 83 58 32 26 30 0 -328 0 0 0 -182
1382933 0 0 83 58 32 26 30 0 -328 0 0 0 -182
1382933 0 0 83 58 32 26 30 0 -328 0 0 0 -182
1383961 0 0 84 62 33 28 30 0 -312 0 0 0 -174
1383961 0 0 84 62 33 28 30 0 -312 0 0 0 -174
1383961 0 0 84 62 33 28 30 0 -312 0 0 0 -174
1384218 0 0 82 62 32 28 29 0 -348 0 0 0 -200
1384989 0 0 82 61 32 23 29 0 -264 0 0 0 -196
1384989 0 0 82 61 32 23 29 0 -264 0 0 0 -196
1384989 0 0 82 61 32 23 29 0 -264 0 0 0 -196
1385246 0 0 82 62 32 24 30 0 -228 0 0 0 -194
1386017 0 0 83 56 32 29 31 0 -360 0 0 0 -202
1388073 0 0 82 59 32 28 27 0 -296 0 0 0 -147
1389101 0 0 84 53 33 26 30 0 -300 0 0 0 -180
1389101 0 0 84 53 33 26 30 0 -300 0 0 0 -180
1389101 0 0 84 53 33 26 30 0 -300 0 0 0 -180
1389358 0 0 84 59 31 23 30 0 -380 0 0 0 -126
1390129 0 0 82 59 33 30 30 0 -412 0 0 0 -119
1390129 0 0 82 59 33 30 30 0 -412 0 0 0 -119
1390129 0 0 82 59 33 30 30 0 -412 0 0 0 -119
1390386 0 0 82 62 32 24 30 0 -312 0 0 0 -150
1391157 0 0 83 58 32 27 29 0 -352 0 0 0 -151
