t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
3775377 0 0 1341 3258 3325 1491 1022 0.000000 -0.124498 0.000000 0.000000 0.000000 -0.027446
3776148 0 0 1341 3325 3325 1491 1065 0.000000 -0.146046 0.000000 0.000000 0.000000 -0.017853
3776405 0 0 1369 3325 3325 1460 1022 0.000000 -0.136469 0.000000 0.000000 0.000000 -0.019718
3777433 0 0 1312 3325 3325 1460 1001 0.000000 -0.174777 0.000000 0.000000 0.000000 -0.028112
3777690 0 0 1258 3192 3192 1399 943 0.000000 -0.165200 0.000000 0.000000 0.000000 -0.025714
3778461 0 0 1369 3325 3325 1399 1001 0.000000 -0.181959 0.000000 0.000000 0.000000 -0.025980
3778718 0 0 1369 3325 3325 1491 1001 0.000000 -0.138864 0.000000 0.000000 0.000000 -0.018519
3779489 0 0 1258 3258 3192 1429 981 0.000000 -0.124498 0.000000 0.000000 0.000000 -0.030243
3779746 0 0 1341 3325 3325 1460 1065 0.000000 -0.110133 0.000000 0.000000 0.000000 -0.019452
3780517 106 101 1312 3258 3258 1460 1022 0.000000 -0.237026 0.000000 0.000000 0.000000 -0.050894
3780774 109 104 1312 3325 3258 1429 1065 0.000000 -0.222661 0.000000 0.000000 0.000000 -0.038104
3781545 77 71 1258 3325 3325 1460 1110 0.000000 -0.354342 0.000000 0.000000 0.000000 -0.045565
3781802 71 68 1232 3258 3258 1429 981 0.000000 0.000000 0.000000 0.000000 0.000000 -0.017853
3784372 80 77 1232 3325 3325 1524 1087 0.000000 0.469264 0.000000 0.000000 0.000000 -0.027845
3784629 77 74 1232 3325 3325 1556 1157 0.000000 -0.912191 0.000000 0.000000 0.000000 -0.028911
3785400 68 68 1181 3258 3258 1590 1110 0.000000 0.778116 0.000000 0.000000 0.000000 -0.010525
3785657 71 68 1181 3325 3325 1590 1110 0.000000 -0.052672 0.000000 0.000000 0.000000 -0.000933
3786428 74 68 1206 3325 3325 1625 1001 0.000000 0.395043 0.000000 0.000000 0.000000 -0.025047
3786685 71 71 1181 3258 3258 1556 1087 0.000000 -0.055067 0.000000 0.000000 0.000000 -0.006662
3787456 74 71 1206 3325 3325 1625 1087 0.000000 -0.627281 0.000000 0.000000 0.000000 -0.031709
3787713 71 71 1133 3192 3192 1590 1087 0.000000 0.620098 0.000000 0.000000 0.000000 -0.027446
3789512 65 42 1133 3325 3325 1524 1133 0.000000 -0.052672 0.000000 0.000000 0.000000 -0.090997
3789769 74 65 1133 3258 3258 1429 1157 0.000000 0.055067 0.000000 0.000000 0.000000 -0.032508
3790797 68 77 1133 3258 3258 1491 1157 0.000000 -0.648829 0.000000 0.000000 0.000000 0.019052
3791825 74 80 1133 3258 3258 1524 1232 0.000000 0.136469 0.000000 0.000000 0.000000 0.011591
3792082 74 74 1157 3325 3325 1625 1258 0.000000 -0.294487 0.000000 0.000000 0.000000 -0.050361
3792853 74 68 1110 3325 3325 1556 1206 0.000000 -0.744597 0.000000 0.000000 0.000000 -0.062352
