t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
268163 0 0 1 1 1 20 1 0 -448 0 0 0 -162
268420 0 0 1 1 1 13 1 0 -404 0 0 0 -186
269191 0 0 1 1 1 14 2 0 -548 0 0 0 -157
269448 0 0 2 2 2 15 2 0 -500 0 0 0 -203
270219 0 0 1 1 1 14 1 0 -516 0 0 0 -199
271247 0 0 1 1 1 11 1 0 -532 0 0 0 -172
271504 0 0 1 1 1 14 1 0 -544 0 0 0 -191
272532 0 0 1 1 1 14 1 0 -484 0 0 0 -186
273560 0 0 1 1 1 11 1 0 -468 0 0 0 -157
273817 0 0 1 1 1 15 1 0 -472 0 0 0 -159
274588 0 0 3 2 3 15 3 0 -512 0 0 0 -179
274845 0 0 2 2 2 16 2 0 -500 0 0 0 -158
275873 0 0 1 1 1 12 1 0 -456 0 0 0 -178
277672 13 13 1 1 1 14 1 0 -320 0 0 0 -20
277929 2 0 2 2 2 11 2 0 -432 0 0 0 -157
278700 0 0 1 1 1 15 1 0 -592 0 0 0 -184
279985 0 0 1 1 1 14 1 0 -460 0 0 0 -172
281013 0 0 1 1 1 12 1 0 -468 0 0 0 -177
282298 0 0 2 2 2 12 2 0 -548 0 0 0 -188
282555 0 0 1 1 1 15 1 0 -532 0 0 0 -180
283326 0 0 1 1 1 12 1 0 -384 0 0 0 -178
283583 0 0 1 1 1 17 1 0 -544 0 0 0 -170
284611 19 2 1 1 1 8 1 0 -88 0 0 0 -691
285382 31 31 1 1 1 14 1 0 -764 0 0 0 24
285639 26 27 1 1 1 12 1 0 -1500 0 0 0 -40
286410 22 23 1 1 1 20 1 0 -616 0 0 0 -104
286667 24 23 2 2 2 24 2 0 -704 0 0 0 -147
287438 23 24 1 1 1 15 1 0 -116 0 0 0 100
287695 24 26 2 1 2 17 2 0 -1876 0 0 0 -40
288466 25 25 1 1 1 18 1 0 488 0 0 0 -163
288723 22 22 1 1 1 15 1 0 -764 0 0 0 -122
289494 25 25 2 2 2 18 2 0 312 0 0 0 -75
289751 27 25 1 1 1 21 1 0 1036 0 0 0 -266
290779 25 24 1 1 1 14 1 0 1004 0 0 0 -198
291036 23 23 1 1 1 9 1 0 -380 0 0 0 -35
291807 24 25 1 1 1 15 1 0 880 0 0 0 -57
292064 24 24 1 1 1 17 1 0 0 0 0 0 -122
292835 23 23 1 1 1 11 1 0 -544 0 0 0 -186
293092 23 22 2 1 1 15 2 0 572 0 0 0 -89
293863 24 26 1 1 1 17 5 0 -136 0 0 0 99
294120 26 27 1 1 1 9 21 0 752 0 0 0 13
294891 24 23 2 2 2 11 23 0 -764 0 0 0 -192
295148 21 21 1 1 2 11 21 0 -760 0 0 0 -109
295919 24 23 1 1 1 14 23 0 -1844 0 0 0 -169
297204 25 24 1 1 1 6 16 0 -76 0 0 0 -88
298232 22 9 34 3 3 15 18 0 -1940 0 0 0 -1093
299260 27 26 28 1 1 12 18 0 -804 0 0 0 -293
299517 26 25 33 1 1 12 16 0 -852 0 0 0 -281
300288 26 25 41 2 1 12 14 0 -2504 0 0 0 -137
300545 26 26 13 2 2 15 18 0 -12 0 0 0 -57
301316 22 24 2 2 2 13 16 0 -2228 0 0 0 -17
302601 23 19 1 1 1 14 16 0 -1632 0 0 0 -740
303372 24 22 1 1 1 14 16 0 -288 0 0 0 -261
303629 26 27 2 2 2 11 16 0 -784 0 0 0 -93
304400 23 23 1 1 1 14 17 0 1476 0 0 0 -229
305428 25 24 2 2 2 14 17 0 576 0 0 0 -162
305685 24 24 2 1 1 13 16 0 -788 0 0 0 -212
306456 25 26 2 1 2 14 17 0 -324 0 0 0 -76
306713 6 4 1 1 1 9 13 0 -1348 0 0 0 -304
307741 0 0 1 1 1 14 19 0 -432 0 0 0 -185
307998 0 0 1 1 1 14 14 0 -460 0 0 0 -193
309026 0 0 1 1 1 11 13 0 -588 0 0 0 -160
309797 8 2 1 1 1 10 18 0 1552 0 0 0 -641
310054 28 23 1 1 1 17 15 0 1012 0 0 0 -586
310825 26 26 1 1 1 13 11 0 312 0 0 0 -143
311082 24 23 1 1 1 9 15 0 -412 0 0 0 -33
311853 23 24 1 1 1 1 11 0 -480 0 0 0 -52
312110 24 24 1 1 1 1 18 0 444 0 0 0 -36
312881 24 23 1 1 1 1 12 0 -280 0 0 0 -264
313138 23 23 1 1 3 1 23 0 -944 0 0 0 -160
313909 23 24 2 1 1 1 25 0 -188 0 0 0 -162
314166 25 24 2 2 2 2 16 0 24 0 0 0 -248
314937 24 24 1 1 1 38 23 0 -1352 0 0 0 -247
315194 25 23 1 1 1 25 23 0 -1356 0 0 0 -310
315965 26 25 2 2 2 16 19 0 -248 0 0 0 -66
316222 22 24 3 2 3 14 20 0 -708 0 0 0 61
317250 25 23 2 2 2 19 16 0 -1452 0 0 0 -191
317507 24 24 1 1 1 16 14 0 -1676 0 0 0 -129
318278 24 25 1 1 1 15 16 0 -328 0 0 0 -99
319306 23 22 1 1 1 14 27 0 -72 0 0 0 -349
319563 24 22 1 1 1 14 23 0 156 0 0 0 -267
320334 24 24 1 1 1 15 21 0 1032 0 0 0 -237
320591 27 25 2 1 1 16 13 0 -2312 0 0 0 -342
321362 24 24 6 2 2 15 24 0 608 0 0 0 -175
322390 24 24 22 98 1 15 16 0 -388 0 0 0 228
322647 20 24 47 98 1 17 18 0 1148 0 0 0 91
323932 23 23 31 1 1 16 16 0 -436 0 0 0 -150
324703 0 0 33 1 2 17 14 0 -404 0 0 0 -198
324960 0 0 35 2 2 13 16 0 -420 0 0 0 -170
325731 0 0 33 1 1 18 16 0 -348 0 0 0 -202
325988 0 0 34 1 1 12 16 0 -360 0 0 0 -174
326759 0 0 34 1 1 14 15 0 -424 0 0 0 -180
327016 0 0 35 1 1 16 15 0 -404 0 0 0 -168
327787 0 0 35 2 3 19 17 0 -372 0 0 0 -189
328044 0 0 37 3 3 14 18 0 -428 0 0 0 -189
328815 0 0 36 2 1 14 17 0 -396 0 0 0 -149
329843 0 0 34 1 1 14 17 0 -388 0 0 0 -189
330100 0 0 33 1 1 15 17 0 -264 0 0 0 -164
330871 0 0 34 1 1 18 14 0 -428 0 0 0 -175
331128 0 0 34 1 1 14 12 0 -428 0 0 0 -188
331642 0 0 34 1 1 12 16 0 -356 0 0 0 -173
331899 0 0 36 1 1 20 17 0 -468 0 0 0 -188
332156 0 0 33 1 1 16 15 0 -500 0 0 0 -347
333184 29 29 34 1 1 17 16 0 -180 0 0 0 -101
333441 27 25 39 2 1 17 17 0 -864 0 0 0 -121
334212 23 23 38 2 2 16 16 0 -1124 0 0 0 -148
334469 22 22 42 1 1 14 10 0 -804 0 0 0 -224
335240 25 24 32 1 1 14 16 0 -804 0 0 0 -267
335497 26 24 29 1 1 11 18 0 -324 0 0 0 -300
336268 25 24 29 2 2 14 19 0 624 0 0 0 -130
336525 26 25 30 1 1 20 14 0 -1500 0 0 0 -207
337553 24 24 27 1 1 16 16 0 -1036 0 0 0 51
338581 23 24 30 5 1 10 15 0 -1052 0 0 0 -30
338838 24 24 34 31 2 15 22 0 -1816 0 0 0 -169
339609 24 24 29 57 1 14 27 0 -1056 0 0 0 -150
340637 24 23 29 1 1 13 21 0 224 0 0 0 -308
340894 25 25 29 1 1 20 22 0 -732 0 0 0 -202
341922 22 22 33 1 1 11 14 0 -612 0 0 0 -208
342179 24 24 50 2 1 11 11 0 20 0 0 0 -125
342950 26 26 64 2 3 16 17 0 -312 0 0 0 -206
343207 25 25 43 1 1 17 18 0 -496 0 0 0 -253
343978 24 24 74 1 1 13 21 0 48 0 0 0 -86
344235 22 23 76 1 1 15 20 0 -1440 0 0 0 -109
345006 24 24 74 1 1 25 22 0 -260 0 0 0 -240
346034 25 25 74 1 1 15 15 0 -1216 0 0 0 -153
347062 23 24 70 1 1 15 15 0 -124 0 0 0 -242
348347 0 0 75 2 2 18 18 0 -352 0 0 0 -210
348604 0 0 75 1 1 17 13 0 -304 0 0 0 -172
349375 0 0 77 1 1 17 12 0 -316 0 0 0 -167
349632 0 0 77 1 1 12 15 0 -316 0 0 0 -172
350403 0 0 78 2 2 19 17 0 -364 0 0 0 -167
350660 0 0 78 2 2 15 17 0 -296 0 0 0 -161
351431 0 0 77 1 1 13 13 0 -424 0 0 0 -181
351688 0 0 77 1 1 14 13 0 -280 0 0 0 -175
352459 0 0 76 1 1 17 15 0 -344 0 0 0 -168
353744 0 0 79 3 3 14 17 0 -392 0 0 0 -156
354001 0 0 77 1 1 17 13 0 -400 0 0 0 -203
354772 0 0 76 1 1 15 13 0 -264 0 0 0 -167
355029 0 0 78 2 2 17 14 0 -308 0 0 0 -186
355800 0 0 76 1 1 10 15 0 -384 0 0 0 -157
356828 0 0 78 2 2 11 14 0 -444 0 0 0 -200
357085 0 0 77 1 1 14 16 0 -460 0 0 0 -190
358113 0 0 76 1 1 12 15 0 -340 0 0 0 -160
358370 0 0 77 1 1 18 14 0 -416 0 0 0 -192
359141 0 0 77 1 1 18 13 0 -380 0 0 0 -197
359398 0 0 78 2 2 18 15 0 -400 0 0 0 -194
360426 0 0 77 1 1 11 14 0 -388 0 0 0 -176
360683 0 0 77 2 2 14 16 0 -428 0 0 0 -156
361454 0 0 77 1 1 18 14 0 -424 0 0 0 -167
361711 0 0 78 3 3 21 16 0 -488 0 0 0 -176
362482 0 0 76 1 1 11 13 0 -404 0 0 0 -186
363510 0 0 77 1 1 18 17 0 -300 0 0 0 -191
363767 0 0 78 2 1 17 14 0 -316 0 0 0 -187
364538 0 0 76 1 1 15 14 0 -408 0 0 0 -195
365566 0 0 76 1 1 14 15 0 -384 0 0 0 -172
365823 0 0 77 1 1 14 15 0 -376 0 0 0 -170
366851 0 0 77 2 1 16 13 0 -492 0 0 0 -167
367108 0 0 78 2 2 13 15 0 -296 0 0 0 -194
367879 0 0 78 2 2 16 16 0 -364 0 0 0 -188
368136 0 0 76 1 1 14 13 0 -376 0 0 0 -185
368907 0 0 77 1 1 14 14 0 -340 0 0 0 -166
369935 0 0 76 1 1 39 12 0 -400 0 0 0 -155
370192 0 0 77 1 1 10 12 0 -360 0 0 0 -171
370963 0 0 76 1 1 13 14 0 -432 0 0 0 -178
371991 0 0 77 1 1 10 14 0 -324 0 0 0 -192
372248 0 0 79 3 3 14 15 0 -424 0 0 0 -189
373019 22 16 86 1 1 15 15 0 140 0 0 0 -559
373276 34 33 72 1 1 15 16 0 -132 0 0 0 -351
374304 22 25 42 1 1 15 18 0 -1196 0 0 0 223
375332 24 25 33 1 1 12 14 0 -864 0 0 0 -153
375589 23 23 37 1 1 11 14 0 20 0 0 0 -177
376360 24 24 36 3 3 23 14 0 -284 0 0 0 -109
377388 0 0 36 1 1 21 13 0 -288 0 0 0 -185
377645 0 0 37 1 1 20 13 0 -412 0 0 0 -151
378416 0 0 35 1 1 23 12 0 -400 0 0 0 -173
378673 0 0 39 1 1 25 14 0 -376 0 0 0 -173
379444 0 0 37 1 1 19 12 0 -364 0 0 0 -193
380472 32 7 30 1 1 15 15 0 -904 0 0 0 -2078
381500 22 11 21 2 2 18 18 0 1032 0 0 0 -1271
381757 22 11 24 1 1 19 18 0 -608 0 0 0 -1186
382785 27 11 25 1 1 18 18 0 -1236 0 0 0 -1628
383042 24 10 26 1 1 20 13 0 -1864 0 0 0 -1249
383813 23 11 22 1 1 18 8 0 1164 0 0 0 -1218
384841 24 12 23 1 20 22 16 0 -1004 0 0 0 -1192
385098 21 12 23 1 19 19 17 0 -1212 0 0 0 -1017
385869 26 14 20 2 22 21 13 0 1284 0 0 0 -1147
387411 25 12 1 1 24 22 1 0 -1164 0 0 0 -1044
388182 25 14 1 1 24 18 1 0 -252 0 0 0 -1296
389210 26 14 2 2 26 7 2 0 -908 0 0 0 -972
389467 25 14 3 3 29 15 3 0 -472 0 0 0 -1075
390238 21 10 1 1 25 17 1 0 696 0 0 0 -1195
390495 24 12 2 2 24 20 2 0 -220 0 0 0 -1399
391266 24 13 2 2 28 13 2 0 -52 0 0 0 -1208
392294 25 11 1 1 28 1 1 0 44 0 0 0 -1266
392551 22 10 1 1 28 1 1 0 -452 0 0 0 -1256
393579 26 14 2 2 29 4 3 0 -1528 0 0 0 -1216
393836 25 12 1 1 26 1 1 0 172 0 0 0 -1282
394607 21 15 18 1 28 2 1 0 -892 0 0 0 -464
394864 23 21 10 1 28 1 1 0 600 0 0 0 -255
395635 28 27 2 2 30 2 2 0 432 0 0 0 -48
396663 23 26 2 2 32 3 2 0 -1060 0 0 0 101
396920 23 26 2 2 30 2 2 0 -428 0 0 0 -25
397691 19 8 15 1 29 1 1 0 -1424 0 0 0 -1131
398976 26 13 17 1 28 1 1 0 -628 0 0 0 -1203
399233 24 12 23 1 49 2 2 0 -604 0 0 0 -1067
400004 23 24 21 1 39 1 1 0 -1476 0 0 0 -133
401032 24 23 24 2 39 2 1 0 -1184 0 0 0 -403
401289 26 24 27 1 34 1 1 0 -1436 0 0 0 -489
402060 25 23 25 1 39 1 1 0 -1532 0 0 0 -175
402317 24 24 26 1 39 1 1 0 -964 0 0 0 -241
403088 24 23 37 1 34 2 2 0 -236 0 0 0 -231
403345 24 26 24 2 35 2 2 0 -224 0 0 0 177
404116 24 24 28 1 35 3 1 0 592 0 0 0 -128
404373 23 25 28 1 41 1 1 0 -1496 0 0 0 78
405401 24 25 31 1 40 1 1 0 176 0 0 0 -226
406429 25 24 32 44 40 9 1 0 -832 0 0 0 -296
407457 25 23 34 54 43 6 1 0 -16 0 0 0 -239
408999 27 12 47 66 34 1 1 0 -276 0 0 0 -1285
409770 24 23 51 72 35 1 1 0 -828 0 0 0 -354
410027 26 24 53 75 38 1 1 0 -196 0 0 0 -143
410798 21 23 56 81 36 2 1 0 556 0 0 0 153
411055 21 22 54 86 37 2 1 0 -496 0 0 0 -34
412854 20 9 68 95 40 2 2 0 -2792 0 0 0 -1141
413111 23 10 71 96 39 2 2 0 48 0 0 0 -1380
413882 27 15 77 95 28 1 6 0 176 0 0 0 -1107
414139 24 12 80 89 28 1 3 0 -392 0 0 0 -986
414910 24 12 88 88 18 2 4 0 -1392 0 0 0 -1300
415938 22 12 94 72 19 2 2 0 712 0 0 0 -1167
416195 21 11 96 53 17 1 1 0 436 0 0 0 -964
416966 28 26 97 44 16 1 2 0 192 0 0 0 -262
417223 26 25 96 57 20 1 1 0 -620 0 0 0 -265
417994 23 22 97 57 17 1 2 0 -144 0 0 0 -146
418251 23 23 97 70 20 2 2 0 276 0 0 0 -58
419022 25 24 97 43 22 2 2 0 -1712 0 0 0 -212
419279 23 23 96 44 16 1 2 0 -292 0 0 0 -273
420050 24 22 114 82 19 1 3 0 224 0 0 0 -165
420307 25 23 103 73 14 1 1 0 -1176 0 0 0 -175
421335 26 27 99 81 18 2 8 0 -60 0 0 0 -85
421592 26 26 98 77 14 1 2 0 -992 0 0 0 -180
422363 23 22 98 76 14 1 4 0 -588 0 0 0 -313
422620 23 22 97 79 18 1 6 0 -656 0 0 0 -255
423391 24 25 97 80 13 1 21 0 816 0 0 0 -58
423648 23 23 96 80 17 1 14 0 -804 0 0 0 20
424419 25 25 93 78 18 1 21 0 1524 0 0 0 -156
424676 26 25 92 76 16 1 9 0 -1564 0 0 0 -179
425704 22 25 92 82 15 1 9 0 488 0 0 0 -121
426732 24 23 92 74 14 2 2 0 264 0 0 0 -288
427760 25 24 92 74 18 1 1 0 228 0 0 0 -218
428017 24 24 90 80 16 1 1 0 940 0 0 0 -23
428788 24 24 92 82 14 1 1 0 -1036 0 0 0 -76
429045 26 26 91 59 14 1 1 0 1996 0 0 0 -235
430073 17 22 93 150 16 1 1 0 272 0 0 0 418
430844 19 26 88 170 11 1 1 0 -476 0 0 0 314
431101 26 27 90 177 18 1 1 0 204 0 0 0 -276
432129 22 23 91 28 16 1 1 0 520 0 0 0 -136
433157 22 23 94 3 17 1 1 0 196 0 0 0 30
433414 23 22 94 62 17 1 1 0 1108 0 0 0 -133
434185 25 26 96 66 18 1 1 0 -1208 0 0 0 -194
434442 23 24 99 87 19 2 2 0 500 0 0 0 -179
435213 24 23 196 93 16 1 1 0 -620 0 0 0 -46
435470 25 24 193 69 15 2 2 0 -336 0 0 0 -313
436241 23 22 101 96 18 2 2 0 348 0 0 0 -158
436498 23 24 101 98 37 1 1 0 24 0 0 0 -131
437269 24 25 103 102 18 4 2 0 -1224 0 0 0 -223
438297 26 25 100 108 20 5 1 0 -928 0 0 0 -403
438811 28 26 105 89 20 4 1 0 -756 0 0 0 -217
439325 22 23 107 107 18 8 1 0 -332 0 0 0 -128
439839 24 23 109 107 19 9 1 0 -1148 0 0 0 -213
440353 26 24 112 110 20 12 2 0 1572 0 0 0 -224
441638 4 4 114 113 20 6 1 0 -540 0 0 0 -193
