t encoder_esq(mm) encoder_dir IR1(mm) IR2 IR3 IR4 IR5 Ax(m/s^2) Ay Az Gx(rad/s) Gy Gz
268163 0 0 3325 3325 3325 2238 3325 0.000000 -0.268151 0.000000 0.000000 0.000000 -0.021583
268420 0 0 3325 3325 3325 2594 3325 0.000000 -0.241814 0.000000 0.000000 0.000000 -0.024781
269191 0 0 3325 3325 3325 2541 3258 0.000000 -0.328006 0.000000 0.000000 0.000000 -0.020917
269448 0 0 3258 3258 3258 2488 3258 0.000000 -0.299275 0.000000 0.000000 0.000000 -0.027046
270219 0 0 3325 3325 3325 2541 3325 0.000000 -0.308852 0.000000 0.000000 0.000000 -0.026513
271247 0 0 3325 3325 3325 2705 3325 0.000000 -0.318429 0.000000 0.000000 0.000000 -0.022916
271504 0 0 3325 3325 3325 2541 3325 0.000000 -0.325611 0.000000 0.000000 0.000000 -0.025447
272532 0 0 3325 3325 3325 2541 3325 0.000000 -0.289698 0.000000 0.000000 0.000000 -0.024781
273560 0 0 3325 3325 3325 2705 3325 0.000000 -0.280122 0.000000 0.000000 0.000000 -0.020917
273817 0 0 3325 3325 3325 2488 3325 0.000000 -0.282516 0.000000 0.000000 0.000000 -0.021184
274588 0 0 3192 3258 3192 2488 3192 0.000000 -0.306458 0.000000 0.000000 0.000000 -0.023848
274845 0 0 3258 3258 3258 2436 3258 0.000000 -0.299275 0.000000 0.000000 0.000000 -0.021051
275873 0 0 3325 3325 3325 2649 3325 0.000000 -0.272939 0.000000 0.000000 0.000000 -0.023715
277672 46 46 3325 3325 3325 2541 3325 0.000000 -0.191536 0.000000 0.000000 0.000000 -0.002665
277929 7 0 3258 3258 3258 2705 3258 0.000000 -0.258574 0.000000 0.000000 0.000000 -0.020917
278700 0 0 3325 3325 3325 2488 3325 0.000000 -0.354342 0.000000 0.000000 0.000000 -0.024515
279985 0 0 3325 3325 3325 2541 3325 0.000000 -0.275333 0.000000 0.000000 0.000000 -0.022916
281013 0 0 3325 3325 3325 2649 3325 0.000000 -0.280122 0.000000 0.000000 0.000000 -0.023582
282298 0 0 3258 3258 3258 2649 3258 0.000000 -0.328006 0.000000 0.000000 0.000000 -0.025047
282555 0 0 3325 3325 3325 2488 3325 0.000000 -0.318429 0.000000 0.000000 0.000000 -0.023982
283326 0 0 3325 3325 3325 2649 3325 0.000000 -0.229843 0.000000 0.000000 0.000000 -0.023715
283583 0 0 3325 3325 3325 2385 3325 0.000000 -0.325611 0.000000 0.000000 0.000000 -0.022649
284611 67 7 3325 3325 3325 2880 3325 0.000000 -0.052672 0.000000 0.000000 0.000000 -0.092063
285382 110 111 3325 3325 3325 2541 3325 0.000000 -0.457293 0.000000 0.000000 0.000000 0.003198
285639 92 96 3325 3325 3325 2649 3325 0.000000 -0.897826 0.000000 0.000000 0.000000 -0.005329
286410 78 82 3325 3325 3325 2238 3325 0.000000 -0.368707 0.000000 0.000000 0.000000 -0.013856
286667 85 82 3258 3258 3258 2056 3258 0.000000 -0.421380 0.000000 0.000000 0.000000 -0.019585
287438 81 86 3325 3325 3325 2488 3325 0.000000 -0.069432 0.000000 0.000000 0.000000 0.013323
287695 85 93 3258 3325 3258 2385 3258 0.000000 -1.122881 0.000000 0.000000 0.000000 -0.005329
288466 88 89 3325 3325 3325 2335 3325 0.000000 0.292093 0.000000 0.000000 0.000000 -0.021717
288723 78 78 3325 3325 3325 2488 3325 0.000000 -0.457293 0.000000 0.000000 0.000000 -0.016254
289494 88 89 3258 3258 3258 2335 3258 0.000000 0.186748 0.000000 0.000000 0.000000 -0.009992
289751 95 89 3325 3325 3325 2191 3325 0.000000 0.620098 0.000000 0.000000 0.000000 -0.035440
290779 88 86 3325 3325 3325 2541 3325 0.000000 0.600945 0.000000 0.000000 0.000000 -0.026380
291036 81 82 3325 3325 3325 2820 3325 0.000000 -0.227449 0.000000 0.000000 0.000000 -0.004663
291807 85 89 3325 3325 3325 2488 3325 0.000000 0.526724 0.000000 0.000000 0.000000 -0.007594
292064 85 86 3325 3325 3325 2385 3325 0.000000 0.000000 0.000000 0.000000 0.000000 -0.016254
292835 81 82 3325 3325 3325 2705 3325 0.000000 -0.325611 0.000000 0.000000 0.000000 -0.024781
293092 81 78 3258 3325 3325 2488 3258 0.000000 0.342371 0.000000 0.000000 0.000000 -0.011858
293863 85 93 3325 3325 3325 2385 3064 0.000000 -0.081403 0.000000 0.000000 0.000000 0.013190
294120 92 96 3325 3325 3325 2820 2191 0.000000 0.450110 0.000000 0.000000 0.000000 0.001732
294891 85 82 3258 3258 3258 2705 2100 0.000000 -0.457293 0.000000 0.000000 0.000000 -0.025580
295148 74 75 3325 3325 3258 2705 2191 0.000000 -0.454898 0.000000 0.000000 0.000000 -0.014522
295919 85 82 3325 3325 3325 2541 2100 0.000000 -1.103727 0.000000 0.000000 0.000000 -0.022516
297204 88 86 3325 3325 3325 3001 2436 0.000000 -0.045490 0.000000 0.000000 0.000000 -0.011724
298232 78 32 1660 3192 3192 2488 2335 0.000000 -1.161188 0.000000 0.000000 0.000000 -0.145622
299260 95 93 1887 3325 3325 2649 2335 0.000000 -0.481235 0.000000 0.000000 0.000000 -0.039037
299517 92 89 1696 3325 3325 2649 2436 0.000000 -0.509965 0.000000 0.000000 0.000000 -0.037438
300288 92 89 1429 3258 3325 2649 2541 0.000000 -1.498770 0.000000 0.000000 0.000000 -0.018253
300545 92 93 2594 3258 3258 2488 2335 0.000000 -0.007183 0.000000 0.000000 0.000000 -0.007594
301316 78 86 3258 3258 3258 2594 2436 0.000000 -1.333570 0.000000 0.000000 0.000000 -0.002265
302601 81 68 3325 3325 3325 2541 2436 0.000000 -0.976834 0.000000 0.000000 0.000000 -0.098591
303372 85 78 3325 3325 3325 2541 2436 0.000000 -0.172383 0.000000 0.000000 0.000000 -0.034773
303629 92 96 3258 3258 3258 2705 2436 0.000000 -0.469264 0.000000 0.000000 0.000000 -0.012391
304400 81 82 3325 3325 3325 2541 2385 0.000000 0.883460 0.000000 0.000000 0.000000 -0.030510
305428 88 86 3258 3258 3258 2541 2385 0.000000 0.344765 0.000000 0.000000 0.000000 -0.021583
305685 85 86 3258 3325 3325 2594 2436 0.000000 -0.471658 0.000000 0.000000 0.000000 -0.028245
306456 88 93 3258 3325 3258 2541 2385 0.000000 -0.193930 0.000000 0.000000 0.000000 -0.010126
306713 21 14 3325 3325 3325 2820 2594 0.000000 -0.806846 0.000000 0.000000 0.000000 -0.040502
307741 0 0 3325 3325 3325 2541 2286 0.000000 -0.258574 0.000000 0.000000 0.000000 -0.024648
307998 0 0 3325 3325 3325 2541 2541 0.000000 -0.275333 0.000000 0.000000 0.000000 -0.025714
309026 0 0 3325 3325 3325 2705 2594 0.000000 -0.351948 0.000000 0.000000 0.000000 -0.021317
309797 28 7 3325 3325 3325 2762 2335 0.000000 0.928950 0.000000 0.000000 0.000000 -0.085401
310054 99 82 3325 3325 3325 2385 2488 0.000000 0.605733 0.000000 0.000000 0.000000 -0.078074
310825 92 93 3325 3325 3325 2594 2705 0.000000 0.186748 0.000000 0.000000 0.000000 -0.019052
311082 85 82 3325 3325 3325 2820 2488 0.000000 -0.246603 0.000000 0.000000 0.000000 -0.004397
311853 81 86 3325 3325 3325 3325 2705 0.000000 -0.287304 0.000000 0.000000 0.000000 -0.006928
312110 85 86 3325 3325 3325 3325 2335 0.000000 0.265756 0.000000 0.000000 0.000000 -0.004796
312881 85 82 3325 3325 3325 3325 2649 0.000000 -0.167594 0.000000 0.000000 0.000000 -0.035173
313138 81 82 3325 3325 3192 3325 2100 0.000000 -0.565032 0.000000 0.000000 0.000000 -0.021317
313909 81 86 3258 3325 3325 3325 2012 0.000000 -0.112527 0.000000 0.000000 0.000000 -0.021583
314166 88 86 3258 3258 3258 3258 2436 0.000000 0.014365 0.000000 0.000000 0.000000 -0.033041
314937 85 86 3325 3325 3325 1524 2100 0.000000 -0.809240 0.000000 0.000000 0.000000 -0.032908
315194 88 82 3325 3325 3325 2012 2100 0.000000 -0.811634 0.000000 0.000000 0.000000 -0.041302
315965 92 89 3258 3258 3258 2436 2286 0.000000 -0.148441 0.000000 0.000000 0.000000 -0.008793
316222 78 86 3192 3258 3192 2541 2238 0.000000 -0.423774 0.000000 0.000000 0.000000 0.008127
317250 88 82 3258 3258 3258 2286 2436 0.000000 -0.869095 0.000000 0.000000 0.000000 -0.025447
317507 85 86 3325 3325 3325 2436 2541 0.000000 -1.003170 0.000000 0.000000 0.000000 -0.017187
318278 85 89 3325 3325 3325 2488 2436 0.000000 -0.196325 0.000000 0.000000 0.000000 -0.013190
319306 81 78 3325 3325 3325 2541 1928 0.000000 -0.043096 0.000000 0.000000 0.000000 -0.046498
319563 85 78 3325 3325 3325 2541 2100 0.000000 0.093374 0.000000 0.000000 0.000000 -0.035573
