t encoder_esq encoder_dir IR1 IR2 IR3 IR4 IR5 Ax Ay Az Gx Gy Gz
3250069 0 0 44 1 1 48 53 0 -272 0 0 0 -200
3251097 0 0 46 2 3 50 52 0 -320 0 0 0 -138
3251354 0 0 46 2 2 50 54 0 -260 0 0 0 -185
3252125 0 0 47 2 2 50 54 0 -288 0 0 0 -204
3252382 0 0 45 1 1 49 52 0 -228 0 0 0 -214
3253410 0 0 45 1 1 49 53 0 -264 0 0 0 -157
3253667 0 0 45 1 1 50 54 0 -240 0 0 0 -135
3254438 0 0 44 1 1 49 54 0 -240 0 0 0 -143
3254695 0 0 46 1 2 48 54 0 -252 0 0 0 -189
3255466 0 0 45 1 1 49 54 0 -224 0 0 0 -176
3255723 0 0 46 2 2 50 55 0 -172 0 0 0 -132
3256494 0 0 46 1 1 50 54 0 -324 0 0 0 -172
3256751 0 0 46 1 1 49 52 0 -176 0 0 0 -196
3257522 0 0 45 1 1 50 53 0 -252 0 0 0 -115
3257779 0 0 46 1 1 49 51 0 -256 0 0 0 -148
3258550 0 0 45 1 1 49 53 0 -220 0 0 0 -182
3258807 0 0 46 2 2 51 51 0 -256 0 0 0 -235
3260606 0 0 46 1 1 50 51 0 -192 0 0 0 -175
3260863 0 0 44 1 1 49 50 0 -284 0 0 0 -196
3261120 0 0 46 1 1 50 54 0 -224 0 0 0 -164
3261891 0 0 46 1 2 49 52 0 -280 0 0 0 -128
3262148 0 0 46 2 2 50 54 0 -316 0 0 0 -118
3262919 0 0 45 1 1 49 51 0 -264 0 0 0 -160
3263176 0 0 45 1 2 52 51 0 -216 0 0 0 -223
3263947 0 0 45 1 1 49 51 0 -268 0 0 0 -196
3264204 0 0 45 1 1 50 53 0 -296 0 0 0 -172
3265232 0 0 44 1 1 49 53 0 -292 0 0 0 -143
3265489 0 0 46 1 1 50 54 0 -276 0 0 0 -158
3266260 0 0 46 1 1 49 52 0 -268 0 0 0 -206
3267288 0 0 46 2 2 49 53 0 -220 0 0 0 -184
3269087 0 0 45 2 2 50 54 0 -216 0 0 0 -179
3270372 24 25 45 1 1 50 51 0 -36 0 0 0 37
3271400 0 0 46 1 1 51 52 0 324 0 0 0 -114
3272685 0 0 47 1 1 51 70 0 -244 0 0 0 -168
3273456 0 0 48 1 1 51 69 0 -144 0 0 0 -134
3273713 0 0 48 1 1 51 68 0 -252 0 0 0 -212
3274741 0 0 48 1 1 51 71 0 -320 0 0 0 -151
