t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
3250069 0 -1 100.000000 0.000000 0.006848 100.000000 0.000000 -0.019154 100.000000 0.000000 0.026646 100.000000 0 0 -1 0 1.000000 0.000000 0.006848 100.000000
3251097 0 5 100.000000 0.000000 0.018901 100.000000 0.000000 0.009577 100.000000 0.000000 0.018386 100.000000 0 0 4 0 4.000000 0.000000 0.025749 100.000000
3251354 0 0 100.000000 0.000000 0.006334 100.000000 0.000000 -0.026336 100.000000 0.000000 0.024648 100.000000 0 0 4 0 4.000000 0.000000 0.032083 100.000000
3252125 0 -7 100.000000 0.000000 0.020955 100.000000 0.000000 -0.009577 100.000000 0.000000 0.027179 100.000000 0 0 -3 0 3.000000 0.000000 0.053038 100.000000
3252382 0 -5 100.000000 0.000000 0.007327 100.000000 0.000000 -0.045490 100.000000 0.000000 0.028511 100.000000 0 0 -8 0 8.000000 0.000000 0.060366 100.000000
3253410 0 -47 100.000000 0.000000 0.021503 100.000000 0.000000 -0.023942 100.000000 0.000000 0.020917 100.000000 0 0 -55 -3 55.081757 0.000000 0.081869 100.000000
3253667 0 -14 100.000000 0.000000 0.004622 100.000000 0.000000 -0.038307 100.000000 0.000000 0.017986 100.000000 0 0 -69 -4 69.115845 0.000000 0.086491 100.000000
3254438 0 -65 100.000000 0.000000 0.014689 100.000000 0.000000 -0.038307 100.000000 0.000000 0.019052 100.000000 0 0 -134 -10 134.372620 0.000000 0.101180 100.000000
3254695 0 -24 100.000000 0.000000 0.006471 100.000000 0.000000 -0.031125 100.000000 0.000000 0.025181 100.000000 0 0 -158 -12 158.455048 0.000000 0.107652 100.000000
3255466 0 -100 100.000000 0.000000 0.018079 100.000000 0.000000 -0.047884 100.000000 0.000000 0.023449 100.000000 0 0 -258 -23 259.023163 0.000000 0.125731 100.000000
3255723 0 -39 100.000000 0.000000 0.004520 100.000000 0.000000 -0.079009 100.000000 0.000000 0.017587 100.000000 0 0 -296 -28 297.321381 0.000000 0.130251 100.000000
3256494 0 -109 100.000000 0.000000 0.017668 100.000000 0.000000 0.011971 100.000000 0.000000 0.022916 100.000000 0 0 -404 -42 406.177307 0.000000 0.147919 100.000000
3256751 0 -41 100.000000 0.000000 0.006711 100.000000 0.000000 -0.076614 100.000000 0.000000 0.026113 100.000000 0 0 -445 -48 447.581268 0.000000 0.154630 100.000000
3257522 0 -142 100.000000 0.000000 0.011813 100.000000 0.000000 -0.031125 100.000000 0.000000 0.015322 100.000000 0 0 -586 -70 590.166077 0.000000 0.166443 100.000000
3257779 0 -49 100.000000 0.000000 0.005068 100.000000 0.000000 -0.028730 100.000000 0.000000 0.019718 100.000000 0 0 -635 -78 639.772644 0.000000 0.171510 100.000000
3258550 0 -178 100.000000 0.000000 0.018695 100.000000 0.000000 -0.050278 100.000000 0.000000 0.024248 100.000000 0 0 -810 -108 817.168274 0.000000 0.190206 100.000000
3258807 0 -61 100.000000 0.000000 0.008047 100.000000 0.000000 -0.028730 100.000000 0.000000 0.031309 100.000000 0 0 -870 -120 878.236877 0.000000 0.198252 100.000000
3260606 0 -645 100.000000 0.000000 0.041945 100.000000 0.000000 -0.067038 100.000000 0.000000 0.023315 100.000000 0 0 -1503 -247 1523.160522 0.000000 0.240197 100.000000
3260863 0 -93 100.000000 0.000000 0.006711 100.000000 0.000000 -0.011971 100.000000 0.000000 0.026113 100.000000 0 0 -1593 -269 1615.552490 0.000000 0.246908 100.000000
3261120 0 -96 100.000000 0.000000 0.005615 100.000000 0.000000 -0.047884 100.000000 0.000000 0.021850 100.000000 0 0 -1686 -292 1711.099121 0.000000 0.252523 100.000000
3261891 0 -297 100.000000 0.000000 0.013148 100.000000 0.000000 -0.014365 100.000000 0.000000 0.017054 100.000000 0 0 -1974 -366 2007.643433 0.000000 0.265672 100.000000
3262148 0 -99 100.000000 0.000000 0.004040 100.000000 0.000000 0.007183 100.000000 0.000000 0.015721 100.000000 0 0 -2069 -392 2105.807373 0.000000 0.269712 100.000000
3262919 0 -310 100.000000 0.000000 0.016435 100.000000 0.000000 -0.023942 100.000000 0.000000 0.021317 100.000000 0 0 -2368 -475 2415.170654 0.000000 0.286147 100.000000
3263176 0 -107 100.000000 0.000000 0.007636 100.000000 0.000000 -0.052672 100.000000 0.000000 0.029711 100.000000 0 0 -2470 -505 2521.095947 0.000000 0.293783 100.000000
3263947 0 -333 100.000000 0.000000 0.020133 100.000000 0.000000 -0.021548 100.000000 0.000000 0.026113 100.000000 0 0 -2789 -601 2853.019775 0.000000 0.313916 100.000000
3264204 0 -111 100.000000 0.000000 0.005889 100.000000 0.000000 -0.004788 100.000000 0.000000 0.022916 100.000000 0 0 -2895 -635 2963.823486 0.000000 0.319806 100.000000
3265232 0 -453 100.000000 0.000000 0.019586 100.000000 0.000000 -0.007183 100.000000 0.000000 0.019052 100.000000 0 0 -3325 -777 3414.579590 0.000000 0.339391 100.000000
3265489 0 -114 100.000000 0.000000 0.005410 100.000000 0.000000 -0.016759 100.000000 0.000000 0.021051 100.000000 0 0 -3433 -815 3528.415283 0.000000 0.344801 100.000000
3266260 0 -356 100.000000 0.000000 0.021161 100.000000 0.000000 -0.021548 100.000000 0.000000 0.027446 100.000000 0 0 -3768 -935 3882.273682 0.000000 0.365962 100.000000
3267288 0 -528 100.000000 0.000000 0.025201 100.000000 0.000000 -0.050278 100.000000 0.000000 0.024515 100.000000 0 0 -4261 -1124 4406.755859 0.000000 0.391163 100.000000
3269087 0 -1094 100.000000 0.000000 0.042903 100.000000 0.000000 -0.052672 100.000000 0.000000 0.023848 100.000000 0 0 -5272 -1541 5492.601074 0.000000 0.434066 100.000000
3270372 73 -1046 1532.959839 -0.007552 -0.006334 16.118765 0.044210 -0.160412 462.843140 -0.005877 -0.004930 16.118761 73 0 -6221 -1981 6598.393555 -0.007552 0.427731 5764.023926
3271400 0 -1234 100.000000 0.000000 0.015614 100.000000 -0.055262 -0.375890 580.195496 0.000000 0.015188 100.000000 73 0 -7344 -2493 7824.764160 -0.007552 0.443345 5970.779785
3272685 0 -1602 100.000000 0.000000 0.028762 100.000000 0.000000 -0.035913 100.000000 0.000000 0.022383 100.000000 73 0 -8791 -3180 9417.159180 -0.007552 0.472107 6351.645996
3273456 0 -1018 100.000000 0.000000 0.013765 100.000000 0.000000 -0.095768 100.000000 0.000000 0.017853 100.000000 73 0 -9698 -3643 10428.034180 -0.007552 0.485872 6533.917969
3273713 0 -341 100.000000 0.000000 0.007259 100.000000 0.000000 -0.031125 100.000000 0.000000 0.028245 100.000000 73 0 -10000 -3802 10766.639648 -0.007552 0.493131 6630.041504
3274741 0 -1356 100.000000 0.000000 0.020681 100.000000 0.000000 0.009577 100.000000 0.000000 0.020118 100.000000 73 0 -11194 -4444 12111.748047 -0.007552 0.513812 6903.901855
3276026 101 -3070 3139.785889 0.027637 0.049135 77.788269 0.061167 -0.833182 1462.149658 0.021507 0.038237 77.788261 174 -1 -13868 -5953 15251.362305 0.020085 0.562947 2702.809814
3277054 0 -2497 100.000000 0.000000 0.031364 100.000000 -0.076458 -0.038307 49.897930 0.000000 0.030510 100.000000 174 -1 -15979 -7285 17719.369141 0.020085 0.594311 2858.966309
3277825 23 -1672 7368.692871 0.023000 0.047457 106.335793 0.038692 0.337582 772.490540 0.029831 0.061553 106.335808 197 -1 -17364 -8221 19389.613281 0.043085 0.641768 1389.536987
3278082 70 -590 942.405701 0.022662 0.009211 59.356071 0.943744 -0.490811 152.006836 0.088178 0.035839 59.356071 267 2 -17836 -8574 20031.634766 0.065747 0.650979 890.127869
3278853 79 -1274 1712.372803 0.007548 0.031946 323.255066 -0.220375 0.833182 478.074554 0.009790 0.041435 323.255066 346 7 -18849 -9346 21352.439453 0.073295 0.682925 831.752136
3279110 73 -436 697.445618 0.007552 -0.000959 112.695541 0.706546 -0.174777 124.736771 0.029384 -0.003730 112.695541 419 12 -19187 -9621 21844.677734 0.080846 0.681967 743.533020
3279881 68 -1155 1798.086914 0.000000 0.011402 Infinity -0.254020 0.258574 201.792618 0.000000 0.014789 100.000000 487 17 -20083 -10349 23034.296875 0.080846 0.693369 757.636292
3280138 76 -406 634.744812 -0.007550 0.002705 135.829300 0.807481 -0.325611 140.324326 -0.029376 0.010525 135.829300 563 23 -20396 -10609 23501.470703 0.073297 0.696074 849.664490
3282194 49 -1683 3533.780762 -0.125000 0.264062 311.249725 -0.132241 0.371101 380.625305 -0.060798 0.128435 311.249725 612 27 -21687 -11688 25189.019531 -0.051703 0.960136 1957.013916
3282451 81 -215 365.314758 0.005000 0.046327 826.546021 1.133628 -0.069432 106.124748 0.019455 0.180262 826.546021 693 23 -21810 -11864 25449.671875 -0.046703 1.006463 2255.019287
3283222 80 1 98.221130 0.057862 0.044684 22.774813 -0.274207 1.086967 496.403687 0.075048 0.057956 22.774807 773 19 -21809 -11863 25517.222656 0.011158 1.051147 9320.207031
3283479 73 9 87.652557 0.007552 0.005102 32.441597 0.701499 0.129287 81.569923 0.029384 0.019851 32.441597 846 20 -21805 -11855 25575.054688 0.018710 1.056249 5545.324707
3284507 76 340 346.938202 0.007550 0.047115 524.064880 -0.204394 0.287304 240.564133 0.007344 0.045832 524.064819 922 21 -21638 -11559 25358.429688 0.026260 1.103364 4101.718262
3284764 73 101 38.205292 0.007552 0.003082 59.192913 0.817575 0.241814 70.422966 0.029384 0.011991 59.192913 995 23 -21593 -11469 25343.318359 0.033812 1.106445 3172.389160
3286049 79 -867 1197.934814 -0.007548 -0.017463 131.361282 -0.173205 -0.830788 379.656616 -0.005874 -0.013590 131.361282 1074 26 -21981 -12245 26117.244141 0.026264 1.088983 4046.330322
3287077 50 -302 703.441833 -0.105000 -0.144632 37.744366 -0.012491 0.371101 3071.013916 -0.102140 -0.140692 37.744354 1124 27 -22121 -12512 26411.296875 -0.078736 0.944351 1299.385620
3287848 56 -54 196.575134 -0.105000 -0.103851 1.094079 0.031122 0.289698 830.857300 -0.136187 -0.134697 1.094083 1180 23 -22153 -12556 26507.736328 -0.183736 0.840500 557.449158
3288105 65 -15 122.625435 -0.045000 -0.005478 87.825623 0.701499 0.050278 92.832741 -0.175097 -0.021317 87.825623 1244 11 -22163 -12567 26572.423828 -0.228736 0.835021 465.058655
3288876 74 309 317.347137 0.000000 0.021571 Infinity -0.203553 0.593762 391.699585 0.000000 0.027979 100.000000 1316 -6 -21956 -12338 26337.505859 -0.228736 0.856593 474.489349
3289133 70 112 59.941853 0.007554 0.008457 11.959686 0.686359 0.136469 80.116898 0.029393 0.032908 11.959681 1384 -22 -21883 -12253 26285.939453 -0.221182 0.865050 491.102844
3289904 70 559 699.031616 -0.007554 -0.005958 21.129612 -0.235515 0.375890 259.603027 -0.009798 -0.007727 21.129618 1452 -37 -21520 -11827 25820.861328 -0.228736 0.859092 475.582184
3291189 78 1122 1338.416748 0.035000 0.096216 174.901718 -0.023417 0.114922 590.762634 0.027237 0.074876 174.901718 1528 -55 -20787 -10977 24844.501953 -0.193736 0.955308 593.097229
3292217 83 1204 1350.265869 0.042758 0.149014 248.509811 0.019493 0.289698 1386.158691 0.041593 0.144956 248.509811 1609 -71 -20092 -9994 23862.089844 -0.150979 1.104322 831.442749
3292474 73 300 311.366669 -0.022655 0.030371 234.058838 0.791079 -0.009577 101.210594 -0.088152 0.118176 234.058838 1681 -82 -19957 -9726 23689.867188 -0.173634 1.134694 753.497986
3293245 81 1092 1247.658325 0.050000 0.060092 20.183907 -0.232151 0.320823 238.195923 0.064851 0.077940 20.183907 1761 -96 -19496 -8737 22946.175781 -0.123634 1.194786 1066.390503
3294530 68 3057 4395.208984 -0.015000 0.001712 111.413483 -0.040576 0.749385 1946.870972 -0.011673 0.001332 111.413467 1828 -104 -18374 -5894 21015.349609 -0.138634 1.196498 963.063171
3295558 46 1800 3813.488037 0.080000 0.140934 76.167007 -0.007949 -0.610521 7580.822754 0.077821 0.137095 76.167007 1874 -110 -17716 -4218 20016.087891 -0.058634 1.337431 2380.988770
3295815 55 468 750.476746 0.050000 0.021640 56.720100 0.658602 0.268151 59.284878 0.194553 0.084202 56.720100 1929 -113 -17608 -3763 19875.031250 -0.008634 1.359071 15841.224609
3296843 77 2807 3545.721924 0.000000 0.021777 Infinity -0.135316 0.885855 754.655212 0.000000 0.021184 100.000000 2006 -114 -17018 -1018 19045.466797 -0.008634 1.380848 16093.452148
3299413 84 7492 8819.544922 0.020000 -0.059578 397.891724 -0.016427 0.071826 537.238586 0.007782 -0.023182 397.891724 2090 -115 -15603 6340 18833.726563 0.011366 1.321270 11524.586914
3300184 42 2431 5688.855957 -0.103735 -0.111966 7.934896 0.028262 0.308852 992.823242 -0.134546 -0.145222 7.934899 2132 -115 -15003 8696 19267.640625 -0.092369 1.209303 1409.212402
3300441 45 812 1704.843140 -0.088483 -0.023352 73.608559 0.469348 0.026336 94.388779 -0.344292 -0.090864 73.608566 2177 -119 -14716 9456 19417.880859 -0.180852 1.185951 755.758301
3301212 56 2622 4581.349609 -0.045000 -0.041499 7.779110 -0.132898 0.311246 334.199402 -0.058366 -0.053825 7.779109 2232 -129 -13732 11886 19980.228516 -0.225852 1.144452 606.726746
3301469 58 875 1408.822388 -0.052957 -0.019825 62.563236 0.595517 0.019154 96.783707 -0.206057 -0.077141 62.563240 2289 -142 -13370 12683 20240.675781 -0.278808 1.124627 503.369049
3302240 54 2869 5212.444336 -0.148879 -0.174215 17.018431 -0.201870 0.409408 302.807617 -0.193098 -0.225960 17.018435 2341 -157 -12132 15271 21153.980469 -0.427687 0.950412 322.221313
3303268 46 3653 7841.107422 -0.170000 -0.019312 88.640228 -0.024603 -0.162806 561.732666 -0.165370 -0.018786 88.640228 2383 -176 -10008 18243 22199.017578 -0.597687 0.931100 255.783890
3304553 87 4965 5607.387207 0.035000 0.343774 882.211121 0.017866 0.241814 1253.525024 0.027237 0.267528 882.211121 2455 -225 -7044 22227 24378.746094 -0.562687 1.274874 326.568970
3304810 86 1012 1076.815674 0.027661 0.065707 137.546783 1.038623 0.287304 72.337967 0.107630 0.255671 137.546783 2528 -271 -6749 23195 25233.230469 -0.535026 1.340581 350.563721
3305581 76 2576 3290.114502 0.022649 0.033076 46.038437 -0.306170 -0.773327 152.580963 0.029376 0.042900 46.038437 2593 -310 -6161 25704 27447.417969 -0.512377 1.373657 368.095032
3305838 74 898 1112.935181 0.015000 0.015442 2.949561 0.736827 0.586579 20.391123 0.058366 0.060087 2.949557 2657 -346 -5985 26584 28282.664063 -0.497377 1.389100 379.285034
3306609 68 2671 3828.481934 0.000000 0.028351 Infinity -0.259067 -0.035913 86.137543 0.000000 0.036772 100.000000 2717 -378 -5502 29211 30709.296875 -0.497377 1.417451 384.985168
3308151 62 5946 9490.609375 0.015000 0.095942 539.611206 -0.031122 0.253785 915.461853 0.009728 0.062219 539.611267 2771 -408 -4594 35087 36251.042969 -0.482377 1.513393 413.736389
3308922 43 2572 5880.797852 0.095000 0.119054 25.319967 0.020187 -0.675165 3444.548096 0.123217 0.154415 25.319975 2809 -428 -4446 37655 38767.898438 -0.387377 1.632447 521.410156
3309179 60 889 1381.194214 0.103361 0.048519 53.059155 0.691406 0.476446 31.090239 0.402184 0.188789 53.059155 2865 -451 -4501 38542 39682.640625 -0.284016 1.680965 691.856323
3309950 57 2431 4165.472656 0.088274 0.120287 36.264549 -0.206917 -0.395043 90.918633 0.114493 0.156014 36.264553 2920 -467 -4768 40959 42133.347656 -0.195741 1.801252 1020.219971
3310207 54 737 1264.643188 0.088318 0.037562 57.469761 0.529910 -1.113304 310.093140 0.343649 0.146155 57.469761 2973 -478 -4936 41676 42889.535156 -0.107424 1.838814 1811.739380
3311235 51 2692 5178.595703 0.088366 0.149699 69.407455 -0.156134 -0.241814 54.876114 0.085959 0.145622 69.407463 3024 -483 -5649 44272 45587.621094 -0.019057 1.988513 10534.353516
3311492 48 655 1264.240356 0.088421 0.041568 52.988701 0.533695 -0.275333 151.590027 0.344051 0.161743 52.988708 3072 -484 -5915 44871 46236.804688 0.069364 2.030081 2826.719238
3313291 73 4615 6221.701660 0.022655 0.060640 167.664261 -0.081263 0.009577 111.784920 0.012593 0.033708 167.664261 3145 -479 -7961 49008 50717.910156 0.092019 2.090720 2172.056396
3314833 55 4291 7702.648926 0.095000 0.260912 174.644287 -0.003184 0.141258 4536.124512 0.061608 0.169204 174.644287 3200 -474 -10093 52732 54841.429688 0.187019 2.351633 1157.430664
3315604 75 1877 2402.322021 0.035000 0.054031 54.375412 0.079907 -0.452504 666.288452 0.045396 0.070080 54.375416 3274 -460 -11414 54065 56468.691406 0.222019 2.405664 983.540222
3315861 60 646 977.423645 0.073109 0.044204 39.536522 0.529910 0.316035 40.360661 0.284472 0.172002 39.536522 3333 -447 -11893 54499 57016.613281 0.295128 2.449868 730.103394
3316889 54 2573 4665.122070 0.088318 0.169011 91.366692 -0.176006 -0.011971 93.198509 0.085912 0.164407 91.366707 3385 -431 -13875 56140 59145.460938 0.383446 2.618879 582.985474
